ICAO,llegada_punto,salida_punto,despegue,tiempo_espera,aircraft_type,llegada_lon,llegada_lat,salida_lon,salida_lat,holding_point,parado,runway,fecha_despegue,hora_despegue
3c542d,2024-11-07 07:33:07.288,2024-11-07 07:39:17.972,2024-11-07 07:40:53.665,466.377,Heavy (larger than 136000 kg),-3.576159043745561,40.491788185248936,-3.5755767822265625,40.49198913574219,Z2,True,18R/36L,2024-11-07,7
34754c,2024-11-07 07:53:41.946,2024-11-07 07:53:52.693,2024-11-07 07:54:54.934,72.988,Medium 2 (between 34000 kg to 136000 kg),-3.5762939453125,40.492515563964844,-3.575775146484375,40.4926643371582,Z4,False,18R/36L,2024-11-07,7
34604b,2024-11-07 07:53:55.417,2024-11-07 07:54:01.514,2024-11-07 07:55:02.215,66.798,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.49942275225106,-3.560333251953125,40.499507904052734,Y1,False,18L/36R,2024-11-07,7
aa9808,2024-11-07 07:55:30.403,2024-11-07 07:56:06.164,2024-11-07 07:58:15.215,164.812,Heavy (larger than 136000 kg),-3.572906494140625,40.49184036254883,-3.573506095192649,40.491834737486755,Z3,False,18R/36L,2024-11-07,7
344345,2024-11-07 07:55:51.315,2024-11-07 07:56:03.839,2024-11-07 08:00:18.342,267.027,Heavy (larger than 136000 kg),-3.5728759765625,40.49059295654297,-3.5733184814453125,40.490821838378906,Z1,False,18R/36L,2024-11-07,8
4cac64,2024-11-07 07:59:48.511,2024-11-07 08:00:00.599,2024-11-07 08:01:04.153,75.642,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49941635131836,-3.5603349859064273,40.49950421866724,Y1,False,18L/36R,2024-11-07,8
34448d,2024-11-07 08:03:29.836,2024-11-07 08:03:31.970,2024-11-07 08:04:56.200,86.364,Medium 2 (between 34000 kg to 136000 kg),-3.57342529296875,40.49182891845703,-3.573552911931818,40.491834737486755,Z3,False,18R/36L,2024-11-07,8
343385,2024-11-07 08:01:41.719,2024-11-07 08:05:12.796,2024-11-07 08:05:55.312,253.593,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.50032043457031,-3.5603974082253194,40.50042362536414,Y2,True,18L/36R,2024-11-07,8
3423c3,2024-11-07 08:07:23.548,2024-11-07 08:07:29.234,2024-11-07 08:08:50.766,87.218,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.5603179931640625,40.499507904052734,Y1,False,18L/36R,2024-11-07,8
347386,2024-11-07 08:08:05.091,2024-11-07 08:08:49.602,2024-11-07 08:10:44.541,159.45,Heavy (larger than 136000 kg),-3.5729286887428975,40.491834737486755,-3.573506095192649,40.491834737486755,Z3,False,18R/36L,2024-11-07,8
344344,2024-11-07 08:07:36.075,2024-11-07 08:08:36.506,2024-11-07 08:11:07.497,211.422,Heavy (larger than 136000 kg),-3.5609283447265625,40.500308990478516,-3.56036376953125,40.5003776550293,Y2,True,18L/36R,2024-11-07,8
3420cb,2024-11-07 08:08:11.752,2024-11-07 08:08:24.881,2024-11-07 08:13:54.173,342.421,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.56036376953125,40.49949645996094,Y1,False,18L/36R,2024-11-07,8
342107,2024-11-07 08:11:20.348,2024-11-07 08:11:33.096,2024-11-07 08:15:45.455,265.107,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.4994111141916,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2024-11-07,8
346458,2024-11-07 08:10:17.480,2024-11-07 08:10:42.793,2024-11-07 08:17:37.797,440.317,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.500307244769594,-3.5603661970658735,40.50037707312632,Y2,False,18L/36R,2024-11-07,8
34644c,2024-11-07 08:17:08.091,2024-11-07 08:17:14.276,2024-11-07 08:17:46.467,38.376,Medium 2 (between 34000 kg to 136000 kg),-3.5762939453125,40.492515563964844,-3.575722087513317,40.492661039708025,Z4,False,18R/36L,2024-11-07,8
345597,2024-11-07 08:14:11.943,2024-11-07 08:14:41.706,2024-11-07 08:19:31.054,319.111,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.49942275225106,-3.5603661970658735,40.499492580607786,Y1,False,18L/36R,2024-11-07,8
346303,2024-11-07 08:17:54.270,2024-11-07 08:19:23.990,2024-11-07 08:21:14.346,200.076,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49941635131836,-3.56036376953125,40.49948501586914,Y1,True,18L/36R,2024-11-07,8
346316,2024-11-07 08:20:02.264,2024-11-07 08:21:02.515,2024-11-07 08:22:58.661,176.397,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49942275225106,-3.56036376953125,40.499507904052734,Y1,True,18L/36R,2024-11-07,8
3964f0,2024-11-07 08:21:13.501,2024-11-07 08:22:43.450,2024-11-07 08:25:01.339,227.838,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49941635131836,-3.5603349859064273,40.49950421866724,Y1,True,18L/36R,2024-11-07,8
346204,2024-11-07 08:22:46.330,2024-11-07 08:23:06.607,2024-11-07 08:25:11.157,144.827,Medium 2 (between 34000 kg to 136000 kg),-3.572975505482067,40.49184637554621,-3.573568517511541,40.491834737486755,Z3,False,18R/36L,2024-11-07,8
4d2234,2024-11-07 08:23:07.077,2024-11-07 08:24:48.177,2024-11-07 08:26:45.177,218.1,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.56036376953125,40.49949645996094,Y1,True,18L/36R,2024-11-07,8
34324e,2024-11-07 08:24:59.347,2024-11-07 08:25:18.138,2024-11-07 08:28:39.024,219.677,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49941635131836,-3.5603661970658735,40.49948094254833,Y1,False,18L/36R,2024-11-07,8
34150e,2024-11-07 08:28:11.977,2024-11-07 08:28:21.117,2024-11-07 08:30:29.680,137.703,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49940490722656,-3.560333251953125,40.499473571777344,Y1,False,18L/36R,2024-11-07,8
345250,2024-11-07 08:31:42.821,2024-11-07 08:31:49.849,2024-11-07 08:32:41.967,59.146,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49942275225106,-3.5603037747469815,40.499515856726696,Y1,False,18L/36R,2024-11-07,8
345595,2024-11-07 08:33:45.576,2024-11-07 08:33:51.528,2024-11-07 08:34:37.854,52.278,Medium 2 (between 34000 kg to 136000 kg),-3.5609123923561787,40.49942275225106,-3.5603179931640625,40.499507904052734,Y1,False,18L/36R,2024-11-07,8
34810b,2024-11-07 08:36:27.937,2024-11-07 08:36:35.212,2024-11-07 08:37:12.514,44.577,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.499427795410156,-3.560333251953125,40.49949645996094,Y1,False,18L/36R,2024-11-07,8
34530d,2024-11-07 08:39:23.015,2024-11-07 08:39:30.476,2024-11-07 08:40:06.625,43.61,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.5603193803267046,40.49950421866724,Y1,False,18L/36R,2024-11-07,8
4cad64,2024-11-07 08:48:33.290,2024-11-07 08:48:45.454,2024-11-07 08:49:50.347,77.057,Medium 2 (between 34000 kg to 136000 kg),-3.560699462890625,40.49557113647461,-3.5601043701171875,40.49557113647461,K1,False,14L/32R,2024-11-07,8
4d21a0,2024-11-07 08:49:20.703,2024-11-07 08:49:37.559,2024-11-07 08:51:23.040,122.337,Medium 1 (between 7000 kg and 34000 kg),-3.5606783086603335,40.49555891651218,-3.5601009022105825,40.49555891651218,K1,False,14L/32R,2024-11-07,8
3420cc,2024-11-07 08:52:46.571,2024-11-07 08:52:55.086,2024-11-07 08:53:57.419,70.848,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.49447657698292,-3.5590709339488638,40.49475589040982,K2,False,14L/32R,2024-11-07,8
4d220c,2024-11-07 08:54:30.255,2024-11-07 08:54:45.449,2024-11-07 08:55:36.515,66.26,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.5590553283691406,40.49475589040982,K2,False,14L/32R,2024-11-07,8
8964bd,2024-11-07 08:56:32.460,2024-11-07 08:56:40.733,2024-11-07 08:57:45.040,72.58,Heavy (larger than 136000 kg),-3.5606939142400567,40.49555891651218,-3.5601009022105825,40.49555891651218,K1,False,14L/32R,2024-11-07,8
4ca804,2024-11-07 08:57:48.073,2024-11-07 08:57:56.426,2024-11-07 09:00:42.933,174.86,Medium 2 (between 34000 kg to 136000 kg),-3.5595391013405537,40.49445330086401,-3.559051513671875,40.494747161865234,K2,False,14L/32R,2024-11-07,9
3415cf,2024-11-07 09:09:35.942,2024-11-07 09:10:23.840,2024-11-07 09:12:28.623,172.681,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.55908203125,40.49473571777344,K2,True,14L/32R,2024-11-07,9
48c1a8,2024-11-07 09:10:44.446,2024-11-07 09:12:27.386,2024-11-07 09:13:45.264,180.818,Medium 2 (between 34000 kg to 136000 kg),-3.5595391013405537,40.49445330086401,-3.5590397227894175,40.49474425235037,K2,True,14L/32R,2024-11-07,9
aa6914,2024-11-07 09:12:41.979,2024-11-07 09:13:22.197,2024-11-07 09:15:19.291,157.312,Heavy (larger than 136000 kg),-3.5606939142400567,40.49555891651218,-3.560116507790305,40.49555891651218,K1,False,14L/32R,2024-11-07,9
4cac23,2024-11-07 09:12:46.188,2024-11-07 09:12:57.918,2024-11-07 09:17:59.096,312.908,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.49447250366211,-3.5590865395285864,40.49474425235037,K2,False,14L/32R,2024-11-07,9
344213,2024-11-07 09:15:52.036,2024-11-07 09:18:34.250,2024-11-07 09:19:29.823,217.787,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.55908203125,40.49473571777344,K2,True,14L/32R,2024-11-07,9
345084,2024-11-07 09:19:05.830,2024-11-07 09:19:21.061,2024-11-07 09:20:42.605,96.775,Medium 2 (between 34000 kg to 136000 kg),-3.559601523659446,40.494534767280186,-3.5591583251953125,40.49480438232422,K2,False,14L/32R,2024-11-07,9
34250a,2024-11-07 09:20:41.494,2024-11-07 09:20:49.321,2024-11-07 09:22:01.959,80.465,Medium 2 (between 34000 kg to 136000 kg),-3.5606939142400567,40.49555891651218,-3.560116507790305,40.49555891651218,K1,False,14L/32R,2024-11-07,9
3442cb,2024-11-07 09:10:12.510,2024-11-07 09:21:51.005,2024-11-07 09:23:21.598,789.088,Medium 1 (between 7000 kg and 34000 kg),-3.5592498779296875,40.4941291809082,-3.558624267578125,40.4941291809082,K3,True,14L/32R,2024-11-07,9
342090,2024-11-07 09:19:51.018,2024-11-07 09:23:13.442,2024-11-07 09:27:12.374,441.356,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.5590865395285864,40.49474425235037,K2,True,14L/32R,2024-11-07,9
345698,2024-11-07 09:23:47.306,2024-11-07 09:27:04.729,2024-11-07 09:28:26.778,279.472,Medium 2 (between 34000 kg to 136000 kg),-3.5595391013405537,40.494464938923464,-3.5590057373046875,40.494781494140625,K2,True,14L/32R,2024-11-07,9
4cadb8,2024-11-07 09:26:16.939,2024-11-07 09:26:29.197,2024-11-07 09:29:47.118,210.179,Medium 2 (between 34000 kg to 136000 kg),-3.5606939142400567,40.49555891651218,-3.5601043701171875,40.49557113647461,K1,False,14L/32R,2024-11-07,9
ab6fbf,2024-11-07 09:29:29.592,2024-11-07 09:29:40.966,2024-11-07 09:31:05.413,95.821,Heavy (larger than 136000 kg),-3.5595245361328125,40.49447250366211,-3.55908203125,40.49472427368164,K2,False,14L/32R,2024-11-07,9
4b0292,2024-11-07 09:30:17.081,2024-11-07 09:31:04.161,2024-11-07 09:33:26.714,189.633,Medium 2 (between 34000 kg to 136000 kg),-3.5594766790216616,40.49449985310183,-3.5590362548828125,40.49475860595703,K2,False,14L/32R,2024-11-07,9
3474cb,2024-11-07 09:31:48.140,2024-11-07 09:33:34.413,2024-11-07 09:35:17.341,209.201,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.55902099609375,40.49479293823242,K2,True,14L/32R,2024-11-07,9
3991e1,2024-11-07 09:33:57.390,2024-11-07 09:35:15.181,2024-11-07 09:36:44.106,166.716,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.55908203125,40.49473571777344,K2,True,14L/32R,2024-11-07,9
345215,2024-11-07 09:35:45.069,2024-11-07 09:36:30.637,2024-11-07 09:38:20.532,155.463,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590709339488638,40.49475589040982,K2,False,14L/32R,2024-11-07,9
3453c1,2024-11-07 09:36:44.868,2024-11-07 09:38:02.774,2024-11-07 09:39:47.523,182.655,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.49446105957031,-3.5590709339488638,40.49472097623146,K2,True,14L/32R,2024-11-07,9
4d2271,2024-11-07 09:37:00.204,2024-11-07 09:37:22.421,2024-11-07 09:41:06.626,246.422,Medium 2 (between 34000 kg to 136000 kg),-3.5606842041015625,40.495548248291016,-3.560116507790305,40.49555891651218,K1,True,14L/32R,2024-11-07,9
4ca73b,2024-11-07 09:39:06.469,2024-11-07 09:39:41.777,2024-11-07 09:44:45.073,338.604,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590972900390625,40.494747161865234,K2,False,14L/32R,2024-11-07,9
781eb8,2024-11-07 09:41:28.998,2024-11-07 09:44:24.901,2024-11-07 09:46:05.131,276.133,Heavy (larger than 136000 kg),-3.5595391013405537,40.49445330086401,-3.5590865395285864,40.49474425235037,K2,True,14L/32R,2024-11-07,9
4952c8,2024-11-07 09:45:05.073,2024-11-07 09:45:52.857,2024-11-07 09:48:19.059,193.986,Medium 2 (between 34000 kg to 136000 kg),-3.55950927734375,40.4944953918457,-3.5590865395285864,40.49474425235037,K2,True,14L/32R,2024-11-07,9
48c2ab,2024-11-07 09:44:11.053,2024-11-07 09:44:23.871,2024-11-07 09:49:43.040,331.987,Medium 2 (between 34000 kg to 136000 kg),-3.5606783086603335,40.49555891651218,-3.5601009022105825,40.49555891651218,K1,False,14L/32R,2024-11-07,9
343650,2024-11-07 09:46:21.247,2024-11-07 09:49:42.831,2024-11-07 09:51:01.713,280.466,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590865395285864,40.49473261429092,K2,True,14L/32R,2024-11-07,9
34750f,2024-11-07 09:50:03.895,2024-11-07 09:50:30.747,2024-11-07 09:52:25.227,141.332,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590865395285864,40.49474425235037,K2,False,14L/32R,2024-11-07,9
34134d,2024-11-07 09:51:17.234,2024-11-07 09:52:05.369,2024-11-07 09:53:46.896,149.662,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49447250366211,-3.5590972900390625,40.494747161865234,K2,True,14L/32R,2024-11-07,9
400a25,2024-11-07 09:52:45.475,2024-11-07 09:53:29.874,2024-11-07 09:55:08.053,142.578,Medium 2 (between 34000 kg to 136000 kg),-3.559601523659446,40.49454640533964,-3.559173583984375,40.49479293823242,K2,True,14L/32R,2024-11-07,9
ac142e,2024-11-07 09:50:07.595,2024-11-07 09:54:44.198,2024-11-07 09:56:38.521,390.926,Heavy (larger than 136000 kg),-3.5606939142400567,40.495570554571636,-3.560116507790305,40.495570554571636,K1,True,14L/32R,2024-11-07,9
0d0bba,2024-11-07 09:56:15.246,2024-11-07 09:56:43.334,2024-11-07 09:58:33.597,138.351,Heavy (larger than 136000 kg),-3.5595703125,40.49447250366211,-3.5589148781516333,40.49484899488546,K2,False,14L/32R,2024-11-07,9
347481,2024-11-07 09:57:29.596,2024-11-07 09:58:37.454,2024-11-07 10:01:34.390,244.794,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.494483947753906,-3.5591021451083096,40.49474425235037,K2,True,14L/32R,2024-11-07,10
4d2493,2024-11-07 09:59:35.431,2024-11-07 10:01:30.733,2024-11-07 10:03:12.918,217.487,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49447250366211,-3.5590709339488638,40.49475589040982,K2,True,14L/32R,2024-11-07,10
49d4c9,2024-11-07 10:02:07.487,2024-11-07 10:02:25.582,2024-11-07 10:04:24.432,136.945,Medium 1 (between 7000 kg and 34000 kg),-3.559523495760831,40.49447657698292,-3.55908203125,40.49473571777344,K2,False,14L/32R,2024-11-07,10
342059,2024-11-07 10:02:47.222,2024-11-07 10:04:17.304,2024-11-07 10:05:39.664,172.442,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590397227894175,40.49477916652873,K2,True,14L/32R,2024-11-07,10
345692,2024-11-07 10:04:46.044,2024-11-07 10:05:07.938,2024-11-07 10:06:53.876,127.832,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.49447657698292,-3.5591021451083096,40.49474425235037,K2,False,14L/32R,2024-11-07,10
4ca760,2024-11-07 10:05:48.621,2024-11-07 10:06:41.491,2024-11-07 10:08:23.628,155.007,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590553283691406,40.494767528469275,K2,True,14L/32R,2024-11-07,10
aac33e,2024-11-07 10:11:06.027,2024-11-07 10:11:14.395,2024-11-07 10:11:53.569,47.542,Heavy (larger than 136000 kg),-3.5594329833984375,40.49454116821289,-3.5587276111949575,40.49496537548001,K2,False,14L/32R,2024-11-07,10
4ca6a6,2024-11-07 10:11:42.378,2024-11-07 10:11:48.135,2024-11-07 10:14:34.652,172.274,Medium 2 (between 34000 kg to 136000 kg),-3.5595703125,40.494483947753906,-3.5591021451083096,40.494767528469275,K2,False,14L/32R,2024-11-07,10
347287,2024-11-07 10:12:49.637,2024-11-07 10:14:18.901,2024-11-07 10:15:45.420,175.783,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590709339488638,40.49475589040982,K2,True,14L/32R,2024-11-07,10
7816b3,2024-11-07 10:14:59.948,2024-11-07 10:16:05.014,2024-11-07 10:17:29.974,150.026,Heavy (larger than 136000 kg),-3.5595550537109375,40.49447250366211,-3.5590085116299717,40.494790804588185,K2,False,14L/32R,2024-11-07,10
345691,2024-11-07 10:16:46.205,2024-11-07 10:17:22.724,2024-11-07 10:20:02.324,196.119,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.5591021451083096,40.49474425235037,K2,True,14L/32R,2024-11-07,10
484130,2024-11-07 10:17:46.479,2024-11-07 10:20:09.618,2024-11-07 10:21:23.907,217.428,Medium 2 (between 34000 kg to 136000 kg),-3.5595245361328125,40.494483947753906,-3.5590972900390625,40.494747161865234,K2,True,14L/32R,2024-11-07,10
495065,2024-11-07 10:22:40.187,2024-11-07 10:22:46.987,2024-11-07 10:24:04.722,84.535,Heavy (larger than 136000 kg),-3.5595703125,40.49447250366211,-3.5591021451083096,40.49475589040982,K2,False,14L/32R,2024-11-07,10
4d00f2,2024-11-07 10:23:43.549,2024-11-07 10:24:00.765,2024-11-07 10:26:48.848,185.299,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49447250366211,-3.5590972900390625,40.494747161865234,K2,False,14L/32R,2024-11-07,10
347453,2024-11-07 10:28:08.739,2024-11-07 10:28:27.149,2024-11-07 10:29:35.480,86.741,Medium 2 (between 34000 kg to 136000 kg),-3.5595703125,40.49447250366211,-3.5591021451083096,40.49474425235037,K2,False,14L/32R,2024-11-07,10
34660b,2024-11-07 10:32:46.076,2024-11-07 10:32:51.131,2024-11-07 10:33:38.972,52.896,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.494483947753906,-3.5591021451083096,40.49474425235037,K2,False,14L/32R,2024-11-07,10
33ffc0,2024-11-07 10:36:41.719,2024-11-07 10:36:50.056,2024-11-07 10:37:35.679,53.96,Medium 1 (between 7000 kg and 34000 kg),-3.5595245361328125,40.49447250366211,-3.5589616948908023,40.494814080707094,K2,False,14L/32R,2024-11-07,10
aa44d0,2024-11-07 10:37:44.032,2024-11-07 10:37:48.860,2024-11-07 10:39:04.325,80.293,Heavy (larger than 136000 kg),-3.5594298622824927,40.494534767280186,-3.5590865395285864,40.49473261429092,K2,False,14L/32R,2024-11-07,10
34530e,2024-11-07 10:36:27.073,2024-11-07 10:37:00.927,2024-11-07 10:41:39.992,312.919,Medium 2 (between 34000 kg to 136000 kg),-3.560699462890625,40.49557113647461,-3.560116507790305,40.495570554571636,K1,False,14L/32R,2024-11-07,10
34745a,2024-11-07 10:41:35.875,2024-11-07 10:41:44.862,2024-11-07 10:43:04.765,88.89,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.49446105957031,-3.5590865395285864,40.49474425235037,K2,False,14L/32R,2024-11-07,10
342091,2024-11-07 10:42:07.294,2024-11-07 10:42:38.782,2024-11-07 10:44:14.899,127.605,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.49447250366211,-3.55908203125,40.494747161865234,K2,True,14L/32R,2024-11-07,10
347344,2024-11-07 10:43:09.445,2024-11-07 10:44:07.432,2024-11-07 10:45:26.503,137.058,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49447250366211,-3.5591021451083096,40.49474425235037,K2,True,14L/32R,2024-11-07,10
346147,2024-11-07 10:44:46.876,2024-11-07 10:45:24.965,2024-11-07 10:46:58.189,131.313,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.494464938923464,-3.5590972900390625,40.494747161865234,K2,True,14L/32R,2024-11-07,10
344197,2024-11-07 10:45:43.474,2024-11-07 10:46:43.050,2024-11-07 10:48:15.899,152.425,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.5590865395285864,40.49473261429092,K2,True,14L/32R,2024-11-07,10
347454,2024-11-07 10:46:58.863,2024-11-07 10:47:17.002,2024-11-07 10:49:48.200,169.337,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49447250366211,-3.5591021451083096,40.49474425235037,K2,False,14L/32R,2024-11-07,10
347501,2024-11-07 10:48:21.150,2024-11-07 10:49:37.892,2024-11-07 10:51:12.697,171.547,Medium 2 (between 34000 kg to 136000 kg),-3.559523495760831,40.494488215042374,-3.5590553283691406,40.494767528469275,K2,True,14L/32R,2024-11-07,10
34644e,2024-11-07 10:50:05.373,2024-11-07 10:51:13.531,2024-11-07 10:52:41.662,156.289,Medium 2 (between 34000 kg to 136000 kg),-3.559539794921875,40.49447250366211,-3.5590362548828125,40.494781494140625,K2,True,14L/32R,2024-11-07,10
503d73,2024-11-07 10:51:42.601,2024-11-07 10:51:59.130,2024-11-07 10:54:14.333,151.732,Medium 2 (between 34000 kg to 136000 kg),-3.559554706920277,40.49447657698292,-3.5591021451083096,40.49474425235037,K2,False,14L/32R,2024-11-07,10
34134e,2024-11-07 10:53:05.740,2024-11-07 10:53:28.636,2024-11-07 10:55:46.713,160.973,Medium 2 (between 34000 kg to 136000 kg),-3.559523495760831,40.49447657698292,-3.5590972900390625,40.494747161865234,K2,False,14L/32R,2024-11-07,10
347247,2024-11-07 10:52:44.127,2024-11-07 10:52:53.535,2024-11-07 10:57:02.836,258.709,Medium 2 (between 34000 kg to 136000 kg),-3.5606689453125,40.49557113647461,-3.5601043701171875,40.49557113647461,K1,False,14L/32R,2024-11-07,10
4b1a1f,2024-11-07 10:59:36.243,2024-11-07 10:59:42.367,2024-11-07 11:00:25.934,49.691,Medium 2 (between 34000 kg to 136000 kg),-3.5595391013405537,40.49447657698292,-3.5590709339488638,40.49475589040982,K2,False,14L/32R,2024-11-07,11
347306,2024-11-07 11:00:57.336,2024-11-07 11:01:04.561,2024-11-07 11:01:51.430,54.094,Medium 2 (between 34000 kg to 136000 kg),-3.5595550537109375,40.49446105957031,-3.5590667724609375,40.49475860595703,K2,False,14L/32R,2024-11-07,11
