ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,lat,lon,holding_point,fecha_despegue,hora_despegue,runway
4d212f,2024-12-04 15:11:38.750,2024-12-04 15:13:49.558,130.808,Medium 2 (between 34000 kg to 136000 kg),40.49662399291992,-3.5746307373046875,Z2,2024-12-04,15,18R/36L
740744,2024-12-02 14:45:00.687,2024-12-02 14:47:58.882,178.195,Medium 2 (between 34000 kg to 136000 kg),40.50518359168101,-3.5592269897460938,Y2,2024-12-02,14,18L/36R
06a2f1,2024-12-04 20:40:08.207,2024-12-04 20:41:34.193,85.986,Heavy (larger than 136000 kg),40.50642886404263,-3.559242595325817,Y2,2024-12-04,20,18L/36R
4d2208,2024-12-04 09:33:28.288,2024-12-04 09:35:07.623,99.335,Medium 2 (between 34000 kg to 136000 kg),40.504554748535156,-3.5591888427734375,Y1,2024-12-04,9,18L/36R
aa1a16,2024-12-02 12:04:50.967,2024-12-02 12:07:04.868,133.901,Heavy (larger than 136000 kg),40.480080297437766,-3.5711184414950283,LE,2024-12-02,12,14R/32L
345687,2024-12-07 07:27:43.895,2024-12-07 07:29:46.038,122.143,Medium 2 (between 34000 kg to 136000 kg),40.505332946777344,-3.5592193603515625,Y1,2024-12-07,7,18L/36R
495151,2024-12-02 14:23:41.357,2024-12-02 14:25:19.742,98.385,Medium 2 (between 34000 kg to 136000 kg),40.496932207527806,-3.574660908092152,Z2,2024-12-02,14,18R/36L
4d24cb,2024-12-02 16:12:02.211,2024-12-02 16:13:46.113,103.902,Medium 2 (between 34000 kg to 136000 kg),40.50569566629701,-3.5592113841663706,Y2,2024-12-02,16,18L/36R
3c6669,2024-12-02 06:51:56.774,2024-12-02 06:53:22.385,85.611,Medium 2 (between 34000 kg to 136000 kg),40.505916595458984,-3.5592041015625,Y1,2024-12-02,6,18L/36R
4063de,2024-12-02 11:29:27.389,2024-12-02 11:30:55.924,88.535,Medium 2 (between 34000 kg to 136000 kg),40.48140703621557,-3.5726165771484375,LE,2024-12-02,11,14R/32L
44cdcd,2024-12-04 16:44:31.592,2024-12-04 16:45:40.477,68.885,Medium 2 (between 34000 kg to 136000 kg),40.49830549854343,-3.574629696932706,Z2,2024-12-04,16,18R/36L
34644b,2024-12-04 10:39:38.381,2024-12-04 10:41:14.664,96.283,Medium 2 (between 34000 kg to 136000 kg),40.496722722457626,-3.5746453025124287,Z4,2024-12-04,10,18R/36L
34644b,2024-12-05 06:31:14.925,2024-12-05 06:32:54.810,99.885,Medium 2 (between 34000 kg to 136000 kg),40.50504393496756,-3.5592269897460938,Y1,2024-12-05,6,18L/36R
34644b,2024-12-05 22:49:51.390,2024-12-05 22:51:46.052,114.662,Medium 2 (between 34000 kg to 136000 kg),40.497596740722656,-3.57464599609375,Z4,2024-12-05,22,18R/36L
34644b,2024-12-06 07:57:14.016,2024-12-06 07:58:19.351,65.335,Medium 2 (between 34000 kg to 136000 kg),40.49856948852539,-3.57464599609375,Z4,2024-12-06,7,18R/36L
34644b,2024-12-06 15:11:10.183,2024-12-06 15:13:34.716,144.533,Medium 2 (between 34000 kg to 136000 kg),40.498922315694514,-3.574660908092152,Z4,2024-12-06,15,18R/36L
34644b,2024-12-07 07:57:54.672,2024-12-07 07:59:20.591,85.919,Medium 2 (between 34000 kg to 136000 kg),40.498146057128906,-3.57464599609375,Z4,2024-12-07,7,18R/36L
34644b,2024-12-07 15:06:27.768,2024-12-07 15:07:56.621,88.853,Medium 2 (between 34000 kg to 136000 kg),40.50556182861328,-3.5592193603515625,Y1,2024-12-07,15,18L/36R
440237,2024-12-02 13:50:27.819,2024-12-02 13:52:23.080,115.261,Medium 2 (between 34000 kg to 136000 kg),40.505381438691735,-3.559242595325817,Y1,2024-12-02,13,18L/36R
4d22b7,2024-12-04 07:09:39.221,2024-12-04 07:12:13.962,154.741,Medium 2 (between 34000 kg to 136000 kg),40.505614199880824,-3.5592269897460938,Y1,2024-12-04,7,18L/36R
4d22b7,2024-12-04 12:31:01.637,2024-12-04 12:32:11.877,70.24,Medium 2 (between 34000 kg to 136000 kg),40.50501251220703,-3.5592193603515625,Y1,2024-12-04,12,18L/36R
4d22b7,2024-12-05 12:20:58.248,2024-12-05 12:23:03.670,125.422,Medium 2 (between 34000 kg to 136000 kg),40.50677490234375,-3.559173583984375,Y2,2024-12-05,12,18L/36R
781aa6,2024-12-05 09:50:27.575,2024-12-05 09:52:51.736,144.161,Heavy (larger than 136000 kg),40.4981803894043,-3.5746307373046875,Z2,2024-12-05,9,18R/36L
348212,2024-12-01 15:56:23.179,2024-12-01 15:59:08.967,165.788,Medium 2 (between 34000 kg to 136000 kg),40.49446105957031,-3.5746307373046875,Z2,2024-12-01,15,18R/36L
348212,2024-12-03 15:55:49.693,2024-12-03 15:57:09.700,80.007,Medium 2 (between 34000 kg to 136000 kg),40.49569857322563,-3.574629696932706,Z4,2024-12-03,15,18R/36L
348212,2024-12-04 15:57:52.552,2024-12-04 16:00:39.993,167.441,Medium 2 (between 34000 kg to 136000 kg),40.49424362182617,-3.5746307373046875,Z2,2024-12-04,16,18R/36L
341682,2024-12-01 12:41:27.808,2024-12-01 12:44:03.151,155.343,Medium 2 (between 34000 kg to 136000 kg),40.49834060668945,-3.5746307373046875,Z4,2024-12-01,12,18R/36L
341682,2024-12-02 17:38:45.527,2024-12-02 17:39:52.761,67.234,Medium 2 (between 34000 kg to 136000 kg),40.50525342003774,-3.5591957785866475,Y1,2024-12-02,17,18L/36R
341682,2024-12-04 15:23:03.081,2024-12-04 15:26:45.688,222.607,Medium 2 (between 34000 kg to 136000 kg),40.49798583984375,-3.57464599609375,Z4,2024-12-04,15,18R/36L
341682,2024-12-05 09:29:58.223,2024-12-05 09:33:32.388,214.165,Medium 2 (between 34000 kg to 136000 kg),40.498111724853516,-3.5746307373046875,Z4,2024-12-05,9,18R/36L
341682,2024-12-05 16:50:30.351,2024-12-05 16:52:04.448,94.097,Medium 2 (between 34000 kg to 136000 kg),40.49858093261719,-3.5746612548828125,Z4,2024-12-05,16,18R/36L
3420cc,2024-12-01 19:13:51.913,2024-12-01 19:15:55.956,124.043,Medium 2 (between 34000 kg to 136000 kg),40.49898147583008,-3.574676513671875,Z4,2024-12-01,19,18R/36L
3420cc,2024-12-02 10:53:30.915,2024-12-02 10:56:45.733,194.818,Medium 2 (between 34000 kg to 136000 kg),40.48109436035156,-3.5721588134765625,LD,2024-12-02,10,14R/32L
3420cc,2024-12-02 15:52:06.997,2024-12-02 15:55:01.245,174.248,Medium 2 (between 34000 kg to 136000 kg),40.49808883666992,-3.57464599609375,Z4,2024-12-02,15,18R/36L
3420cc,2024-12-04 09:40:58.137,2024-12-04 09:42:39.220,101.083,Medium 2 (between 34000 kg to 136000 kg),40.50385665893555,-3.5592193603515625,Y1,2024-12-04,9,18L/36R
3420cc,2024-12-04 15:15:49.555,2024-12-04 15:20:05.832,256.277,Medium 2 (between 34000 kg to 136000 kg),40.49858093261719,-3.57464599609375,Z4,2024-12-04,15,18R/36L
3420cc,2024-12-05 19:16:02.622,2024-12-05 19:17:50.948,108.326,Medium 2 (between 34000 kg to 136000 kg),40.4986197261487,-3.574676513671875,Z4,2024-12-05,19,18R/36L
3420cc,2024-12-06 06:28:39.220,2024-12-06 06:30:31.880,112.66,Medium 2 (between 34000 kg to 136000 kg),40.49802017211914,-3.57464599609375,Z4,2024-12-06,6,18R/36L
3420cc,2024-12-07 16:18:32.283,2024-12-07 16:20:24.939,112.656,Medium 2 (between 34000 kg to 136000 kg),40.50518359168101,-3.5592738064852627,Y2,2024-12-07,16,18L/36R
3e272b,2024-12-02 13:06:14.039,2024-12-02 13:09:06.581,172.542,Light (less than 7000 kg),40.507185337907174,-3.5592269897460938,Y1,2024-12-02,13,18L/36R
8964bb,2024-12-07 09:06:32.176,2024-12-07 09:08:27.499,115.323,Heavy (larger than 136000 kg),40.506603434934455,-3.5592113841663706,Y3,2024-12-07,9,18L/36R
48af0f,2024-12-05 15:03:57.222,2024-12-05 15:05:28.759,91.537,Medium 2 (between 34000 kg to 136000 kg),40.50677490234375,-3.559234619140625,Y2,2024-12-05,15,18L/36R
48af0f,2024-12-06 15:02:51.153,2024-12-06 15:04:13.937,82.784,Medium 2 (between 34000 kg to 136000 kg),40.50672912597656,-3.5592193603515625,Y2,2024-12-06,15,18L/36R
4ca645,2024-12-07 20:17:04.328,2024-12-07 20:18:10.472,66.144,Medium 2 (between 34000 kg to 136000 kg),40.49675763663599,-3.5746453025124287,Z4,2024-12-07,20,18R/36L
4d24e5,2024-12-01 10:38:24.064,2024-12-01 10:41:34.773,190.709,Heavy (larger than 136000 kg),40.49853515625,-3.5746612548828125,Z2,2024-12-01,10,18R/36L
4d24e5,2024-12-05 11:57:08.987,2024-12-05 11:59:13.878,124.891,Heavy (larger than 136000 kg),40.49940490722656,-3.57464599609375,Z4,2024-12-05,11,18R/36L
4d24e5,2024-12-07 12:01:28.471,2024-12-07 12:04:25.926,177.455,Heavy (larger than 136000 kg),40.4989013671875,-3.574615478515625,Z2,2024-12-07,12,18R/36L
3451d8,2024-12-01 15:26:53.241,2024-12-01 15:29:02.073,128.832,Medium 2 (between 34000 kg to 136000 kg),40.50568771362305,-3.5592193603515625,Y1,2024-12-01,15,18L/36R
3451d8,2024-12-02 07:15:59.907,2024-12-02 07:17:39.681,99.774,Medium 2 (between 34000 kg to 136000 kg),40.50571894241592,-3.5592113841663706,Y1,2024-12-02,7,18L/36R
3451d8,2024-12-02 10:48:56.212,2024-12-02 10:53:15.317,259.105,Medium 2 (between 34000 kg to 136000 kg),40.48069711458885,-3.571758270263672,LD,2024-12-02,10,14R/32L
3451d8,2024-12-02 15:13:37.627,2024-12-02 15:15:32.845,115.218,Medium 2 (between 34000 kg to 136000 kg),40.50535583496094,-3.5592193603515625,Y1,2024-12-02,15,18L/36R
3451d8,2024-12-03 09:33:46.028,2024-12-03 09:35:26.759,100.731,Medium 2 (between 34000 kg to 136000 kg),40.506347397626456,-3.5592269897460938,Y1,2024-12-03,9,18L/36R
3451d8,2024-12-03 15:25:30.876,2024-12-03 15:27:19.311,108.435,Medium 2 (between 34000 kg to 136000 kg),40.50569566629701,-3.5592269897460938,Y1,2024-12-03,15,18L/36R
3451d8,2024-12-07 08:16:33.226,2024-12-07 08:17:53.494,80.268,Medium 2 (between 34000 kg to 136000 kg),40.50534439086914,-3.5592193603515625,Y1,2024-12-07,8,18L/36R
3451d8,2024-12-07 15:16:09.538,2024-12-07 15:17:58.103,108.565,Medium 2 (between 34000 kg to 136000 kg),40.505753856594275,-3.5592269897460938,Y1,2024-12-07,15,18L/36R
471daf,2024-12-03 19:43:37.485,2024-12-03 19:45:04.511,87.026,Medium 2 (between 34000 kg to 136000 kg),40.505032296908105,-3.5592113841663706,Y1,2024-12-03,19,18L/36R
494104,2024-12-07 16:31:33.494,2024-12-07 16:33:38.097,124.603,Medium 1 (between 7000 kg and 34000 kg),40.49604771500927,-3.5746453025124287,Z2,2024-12-07,16,18R/36L
342210,2024-12-03 15:31:10.529,2024-12-03 15:33:01.444,110.915,Medium 2 (between 34000 kg to 136000 kg),40.50559616088867,-3.5592193603515625,Y1,2024-12-03,15,18L/36R
342210,2024-12-05 05:55:20.548,2024-12-05 05:58:22.217,181.669,Medium 2 (between 34000 kg to 136000 kg),40.497921442581436,-3.5746453025124287,Z4,2024-12-05,5,18R/36L
3434ce,2024-12-04 07:38:53.444,2024-12-04 07:40:46.509,113.065,Medium 1 (between 7000 kg and 34000 kg),40.50289535522461,-3.5592041015625,Y1,2024-12-04,7,18L/36R
485a32,2024-12-02 05:20:39.086,2024-12-02 05:23:14.809,155.723,Medium 2 (between 34000 kg to 136000 kg),40.49842071533203,-3.5746307373046875,Z2,2024-12-02,5,18R/36L
4cac1e,2024-12-02 11:44:45.654,2024-12-02 11:46:23.687,98.033,Medium 2 (between 34000 kg to 136000 kg),40.480918237718484,-3.571992353959517,LA,2024-12-02,11,14R/32L
4cac1e,2024-12-03 20:56:26.280,2024-12-03 20:58:44.673,138.393,Medium 2 (between 34000 kg to 136000 kg),40.496646881103516,-3.57464599609375,Z2,2024-12-03,20,18R/36L
4cac1e,2024-12-06 05:35:13.727,2024-12-06 05:36:56.431,102.704,Medium 2 (between 34000 kg to 136000 kg),40.49743264408435,-3.5746453025124287,Z2,2024-12-06,5,18R/36L
4cac1e,2024-12-06 16:25:05.701,2024-12-06 16:26:50.822,105.121,Medium 2 (between 34000 kg to 136000 kg),40.50553273346464,-3.5592269897460938,Y1,2024-12-06,16,18L/36R
4d2265,2024-12-06 14:08:47.052,2024-12-06 14:10:15.448,88.396,Medium 2 (between 34000 kg to 136000 kg),40.5066032409668,-3.559234619140625,Y1,2024-12-06,14,18L/36R
347648,2024-12-04 11:57:18.991,2024-12-04 11:59:35.327,136.336,Medium 2 (between 34000 kg to 136000 kg),40.49394122624801,-3.574629696932706,Z2,2024-12-04,11,18R/36L
347648,2024-12-07 19:18:11.059,2024-12-07 19:19:54.912,103.853,Medium 2 (between 34000 kg to 136000 kg),40.49435806274414,-3.5746307373046875,Z2,2024-12-07,19,18R/36L
484cb4,2024-12-03 16:12:03.385,2024-12-03 16:12:51.908,48.523,Medium 2 (between 34000 kg to 136000 kg),40.50631248344809,-3.5592269897460938,Y1,2024-12-03,16,18L/36R
484cb4,2024-12-05 10:11:28.616,2024-12-05 10:13:06.079,97.463,Medium 2 (between 34000 kg to 136000 kg),40.498480069435246,-3.574629696932706,Z2,2024-12-05,10,18R/36L
aac33e,2024-12-01 00:38:08.329,2024-12-01 00:39:48.750,100.421,Heavy (larger than 136000 kg),40.49773523363016,-3.5746453025124287,Z1,2024-12-01,0,18R/36L
aac33e,2024-12-05 07:58:00.556,2024-12-05 08:00:30.792,150.236,Heavy (larger than 136000 kg),40.497560662738344,-3.574629696932706,Z1,2024-12-05,8,18R/36L
e8027a,2024-12-02 10:56:41.623,2024-12-02 11:00:02.986,201.363,Heavy (larger than 136000 kg),40.480018615722656,-3.571075439453125,LE,2024-12-02,11,14R/32L
010245,2024-12-04 14:22:54.143,2024-12-04 14:24:05.091,70.948,Medium 2 (between 34000 kg to 136000 kg),40.50590515136719,-3.5592269897460938,Y1,2024-12-04,14,18L/36R
3423c4,2024-12-01 08:21:45.863,2024-12-01 08:23:49.287,123.424,Medium 2 (between 34000 kg to 136000 kg),40.50502065884865,-3.5592269897460938,Y1,2024-12-01,8,18L/36R
3423c4,2024-12-03 15:01:44.392,2024-12-03 15:03:23.961,99.569,Medium 2 (between 34000 kg to 136000 kg),40.505619049072266,-3.5592193603515625,Y1,2024-12-03,15,18L/36R
3423c4,2024-12-05 09:30:46.060,2024-12-05 09:32:17.972,91.912,Medium 2 (between 34000 kg to 136000 kg),40.5054817199707,-3.5592193603515625,Y1,2024-12-05,9,18L/36R
3423c4,2024-12-06 11:21:24.170,2024-12-06 11:22:56.411,92.241,Medium 2 (between 34000 kg to 136000 kg),40.505521095405186,-3.5592269897460938,Y1,2024-12-06,11,18L/36R
e94c89,2024-12-04 15:54:28.742,2024-12-04 15:56:24.579,115.837,Heavy (larger than 136000 kg),40.498945591813424,-3.5746453025124287,Z3,2024-12-04,15,18R/36L
e94c89,2024-12-07 15:35:32.727,2024-12-07 15:38:18.332,165.605,Heavy (larger than 136000 kg),40.49865464032706,-3.574660908092152,Z3,2024-12-07,15,18R/36L
34510a,2024-12-03 12:04:56.014,2024-12-03 12:07:01.918,125.904,Heavy (larger than 136000 kg),40.498111724853516,-3.57464599609375,Z1,2024-12-03,12,18R/36L
34510a,2024-12-04 16:04:08.156,2024-12-04 16:05:42.059,93.903,Heavy (larger than 136000 kg),40.498695373535156,-3.57464599609375,Z3,2024-12-04,16,18R/36L
34510a,2024-12-05 13:05:12.832,2024-12-05 13:07:06.660,113.828,Heavy (larger than 136000 kg),40.49875259399414,-3.57464599609375,Z1,2024-12-05,13,18R/36L
34510a,2024-12-06 13:46:55.232,2024-12-07 23:22:51.394,120956.162,Heavy (larger than 136000 kg),40.498260498046875,-3.57464599609375,KA8,2024-12-07,23,18R/36L
4bb285,2024-12-05 14:54:58.387,2024-12-05 14:56:39.117,100.73,Medium 2 (between 34000 kg to 136000 kg),40.50617980957031,-3.5592193603515625,Y2,2024-12-05,14,18L/36R
347659,2024-12-03 08:14:25.012,2024-12-03 08:15:51.155,86.143,Heavy (larger than 136000 kg),40.49795150756836,-3.57464599609375,Z3,2024-12-03,8,18R/36L
347659,2024-12-04 10:56:46.790,2024-12-04 23:08:36.306,43909.516,Heavy (larger than 136000 kg),40.49812316894531,-3.574615478515625,KA6,2024-12-04,23,18R/36L
347659,2024-12-06 11:07:12.413,2024-12-06 11:09:53.504,161.091,Heavy (larger than 136000 kg),40.497746871689614,-3.5746453025124287,Z1,2024-12-06,11,18R/36L
4010e9,2024-12-02 18:51:21.737,2024-12-02 18:53:30.747,129.01,Medium 2 (between 34000 kg to 136000 kg),40.49748229980469,-3.57464599609375,Z2,2024-12-02,18,18R/36L
4911ec,2024-12-02 16:14:12.820,2024-12-02 16:16:10.898,118.078,Light (less than 7000 kg),40.498899039575605,-3.574676513671875,Z2,2024-12-02,16,18R/36L
4951d9,2024-12-03 14:34:49.642,2024-12-03 14:36:35.448,105.806,Medium 2 (between 34000 kg to 136000 kg),40.497374453787074,-3.574832569469105,Z2,2024-12-03,14,18R/36L
4951d9,2024-12-04 14:40:58.819,2024-12-04 14:42:49.416,110.597,Medium 2 (between 34000 kg to 136000 kg),40.49711608886719,-3.5748443603515625,Z2,2024-12-04,14,18R/36L
345385,2024-12-06 11:17:43.666,2024-12-06 11:19:32.588,108.922,Medium 2 (between 34000 kg to 136000 kg),40.49898147583008,-3.57464599609375,Z4,2024-12-06,11,18R/36L
3474da,2024-12-01 20:02:28.155,2024-12-01 20:04:18.537,110.382,Medium 2 (between 34000 kg to 136000 kg),40.498741149902344,-3.5746917724609375,Z4,2024-12-01,20,18R/36L
3474da,2024-12-04 06:50:27.898,2024-12-04 06:51:52.209,84.311,Medium 2 (between 34000 kg to 136000 kg),40.50605644614009,-3.5592269897460938,Y2,2024-12-04,6,18L/36R
3474da,2024-12-04 19:30:24.874,2024-12-04 19:32:09.618,104.744,Medium 2 (between 34000 kg to 136000 kg),40.49846843137579,-3.574660908092152,Z4,2024-12-04,19,18R/36L
3474da,2024-12-05 18:01:55.506,2024-12-05 18:03:34.810,99.304,Medium 2 (between 34000 kg to 136000 kg),40.49853515625,-3.5746307373046875,Z4,2024-12-05,18,18R/36L
3474da,2024-12-06 06:41:07.667,2024-12-06 06:43:46.128,158.461,Medium 2 (between 34000 kg to 136000 kg),40.49814256571107,-3.574660908092152,Z4,2024-12-06,6,18R/36L
3474da,2024-12-06 10:47:50.427,2024-12-06 10:49:33.044,102.617,Medium 2 (between 34000 kg to 136000 kg),40.49803161621094,-3.57464599609375,Z4,2024-12-06,10,18R/36L
3474da,2024-12-07 07:22:20.507,2024-12-07 07:23:55.265,94.758,Medium 2 (between 34000 kg to 136000 kg),40.498130927651616,-3.5746453025124287,Z4,2024-12-07,7,18R/36L
aabf87,2024-12-01 10:18:36.010,2024-12-01 10:21:29.247,173.237,Heavy (larger than 136000 kg),40.4975723007978,-3.5746453025124287,Z1,2024-12-01,10,18R/36L
aabf87,2024-12-02 10:40:38.604,2024-12-02 10:43:12.611,154.007,Heavy (larger than 136000 kg),40.48013848773503,-3.5711964693936435,LE,2024-12-02,10,14R/32L
342105,2024-12-01 12:26:48.135,2024-12-01 12:30:20.124,211.989,Medium 2 (between 34000 kg to 136000 kg),40.49837532690016,-3.574629696932706,Z4,2024-12-01,12,18R/36L
342105,2024-12-02 11:05:36.640,2024-12-02 11:07:06.444,89.804,Medium 2 (between 34000 kg to 136000 kg),40.480979919433594,-3.572052001953125,LE,2024-12-02,11,14R/32L
342105,2024-12-03 08:06:42.960,2024-12-03 08:08:08.510,85.55,Medium 2 (between 34000 kg to 136000 kg),40.4974479675293,-3.57464599609375,Z3,2024-12-03,8,18R/36L
342105,2024-12-03 14:59:07.386,2024-12-03 15:00:36.484,89.098,Medium 2 (between 34000 kg to 136000 kg),40.50532150268555,-3.559234619140625,Y1,2024-12-03,15,18L/36R
342105,2024-12-04 15:18:53.827,2024-12-04 15:20:33.022,99.195,Medium 2 (between 34000 kg to 136000 kg),40.506591796875,-3.5592269897460938,Y2,2024-12-04,15,18L/36R
342105,2024-12-05 15:14:43.282,2024-12-05 15:17:12.635,149.353,Medium 2 (between 34000 kg to 136000 kg),40.49879429704052,-3.574660908092152,Z4,2024-12-05,15,18R/36L
342105,2024-12-06 11:16:18.504,2024-12-06 11:18:06.725,108.221,Medium 2 (between 34000 kg to 136000 kg),40.49821239406779,-3.5746453025124287,Z4,2024-12-06,11,18R/36L
342105,2024-12-06 23:20:54.684,2024-12-06 23:23:30.472,155.788,Medium 2 (between 34000 kg to 136000 kg),40.4975723007978,-3.574614091352983,Z4,2024-12-06,23,18R/36L
342105,2024-12-07 14:49:18.785,2024-12-07 14:52:30.041,191.256,Medium 2 (between 34000 kg to 136000 kg),40.4985466003418,-3.5746612548828125,Z4,2024-12-07,14,18R/36L
345559,2024-12-03 15:27:17.357,2024-12-03 15:28:38.505,81.148,Medium 2 (between 34000 kg to 136000 kg),40.494767528469275,-3.574629696932706,Z2,2024-12-03,15,18R/36L
40780e,2024-12-06 10:14:33.405,2024-12-06 10:15:35.583,62.178,Medium 2 (between 34000 kg to 136000 kg),40.49760721497616,-3.5746453025124287,Z3,2024-12-06,10,18R/36L
344648,2024-12-01 08:26:27.972,2024-12-01 08:28:21.657,113.685,Medium 2 (between 34000 kg to 136000 kg),40.50588187524828,-3.5592113841663706,Y1,2024-12-01,8,18L/36R
344648,2024-12-01 15:24:34.462,2024-12-01 15:26:13.640,99.178,Medium 2 (between 34000 kg to 136000 kg),40.506347397626456,-3.5592113841663706,Y2,2024-12-01,15,18L/36R
344648,2024-12-03 15:24:27.464,2024-12-03 15:25:57.465,90.001,Medium 2 (between 34000 kg to 136000 kg),40.50494384765625,-3.5592193603515625,Y1,2024-12-03,15,18L/36R
344648,2024-12-03 19:41:21.624,2024-12-03 19:43:36.867,135.243,Medium 2 (between 34000 kg to 136000 kg),40.50542449951172,-3.559234619140625,Y1,2024-12-03,19,18L/36R
344648,2024-12-04 11:35:28.268,2024-12-04 11:37:22.265,113.997,Medium 2 (between 34000 kg to 136000 kg),40.504624964827194,-3.5592269897460938,Y1,2024-12-04,11,18L/36R
344648,2024-12-05 19:11:17.673,2024-12-05 19:12:19.300,61.627,Medium 2 (between 34000 kg to 136000 kg),40.49832877466234,-3.574660908092152,Z4,2024-12-05,19,18R/36L
344648,2024-12-06 06:33:20.521,2024-12-06 06:35:02.069,101.548,Medium 2 (between 34000 kg to 136000 kg),40.49788652840307,-3.5746453025124287,Z4,2024-12-06,6,18R/36L
344648,2024-12-06 10:43:01.179,2024-12-06 10:46:02.910,181.731,Medium 2 (between 34000 kg to 136000 kg),40.49800290899761,-3.5746453025124287,Z4,2024-12-06,10,18R/36L
344648,2024-12-06 16:03:12.559,2024-12-06 16:04:21.939,69.38,Medium 2 (between 34000 kg to 136000 kg),40.4988899230957,-3.5746612548828125,Z4,2024-12-06,16,18R/36L
4010ea,2024-12-04 11:10:22.090,2024-12-04 11:12:08.257,106.167,Medium 2 (between 34000 kg to 136000 kg),40.49708350230071,-3.5746453025124287,Z2,2024-12-04,11,18R/36L
49130d,2024-12-06 14:05:39.980,2024-12-06 14:08:44.784,184.804,Medium 1 (between 7000 kg and 34000 kg),40.50593948364258,-3.559234619140625,Y1,2024-12-06,14,18L/36R
aa9f76,2024-12-03 10:53:58.165,2024-12-03 10:55:35.370,97.205,Heavy (larger than 136000 kg),40.498549897791975,-3.574660908092152,Z3,2024-12-03,10,18R/36L
aa9f76,2024-12-04 10:08:25.623,2024-12-04 10:09:48.979,83.356,Heavy (larger than 136000 kg),40.49700164794922,-3.57464599609375,Z3,2024-12-04,10,18R/36L
aa9f76,2024-12-05 10:19:51.495,2024-12-05 10:20:54.885,63.39,Heavy (larger than 136000 kg),40.49863136420816,-3.574660908092152,Z3,2024-12-05,10,18R/36L
c0611f,2024-12-02 11:40:59.798,2024-12-02 11:42:38.739,98.941,Heavy (larger than 136000 kg),40.479068756103516,-3.5700836181640625,LE,2024-12-02,11,14R/32L
