ts_kafka,velocity,lat,lon,icao,ground
1733025425638.0,266.0,40.20572468385858,-3.510194258256392,344346,0.0
1733025725642.0,143.0,40.43714904785156,-3.499267578125,344346,0.0
1733026025864.0,109.0,40.484161376953125,-3.546875,344346,0.0
1733032510646.0,,,,344446,
1733032823425.0,,,,344446,
1733033123756.0,,,,344446,
1733033423937.0,271.0,40.663787841796875,-3.46002197265625,344446,0.0
1733033724008.0,384.0,40.867976819054554,-2.929229736328125,344446,0.0
1733034024082.0,430.0,41.03141784667969,-2.201904296875,344446,0.0
1733034324169.0,435.0,41.19584423000529,-1.4432040127840908,344446,0.0
1733034624937.0,453.0,41.33940124511719,-0.6318359375,344446,0.0
1733036351412.0,,,,344455,
1733036651552.0,,,,344455,
1733036951958.0,161.0,40.56092834472656,-3.5531005859375,344455,0.0
1733037251973.0,366.0,40.6204833984375,-3.244384765625,344455,0.0
1733036897980.0,448.0,40.53182310977225,-1.989898681640625,344481,0.0
1733037287126.0,287.0,40.31833454713983,-2.7929618141867896,344481,0.0
1733034267318.0,,,,344498,
1733034567361.0,172.0,40.565643310546875,-3.5880126953125,344498,0.0
1733034867374.0,329.0,40.50589351330773,-3.6375357887961646,344498,0.0
1733035167987.0,415.0,39.98048400878906,-3.69549560546875,344498,0.0
1733035468041.0,415.0,39.442291259765625,-3.9077891474184785,344498,0.0
1733035768169.0,415.0,39.03515625,-4.432923690132473,344498,0.0
1733036068277.0,398.0,38.62861633300781,-4.948266070822011,344498,0.0
1733026102504.0,462.0,40.69157409667969,-6.838134765625,3444C4,0.0
1733026402927.0,461.0,40.48590087890625,-6.04046630859375,3444C4,0.0
1733026703279.0,473.0,40.340240478515625,-5.218994140625,3444C4,0.0
1733027003363.0,417.0,40.26689432435116,-4.398214166814631,3444C4,0.0
1733027303630.0,297.0,40.296780861030186,-3.8105704567649146,3444C4,0.0
1733027603994.0,191.0,40.383453369140625,-3.4449462890625,3444C4,0.0
1733027904182.0,115.0,40.482421875,-3.545166015625,3444C4,0.0
1733028204287.0,,,,3444C4,
1733028504714.0,,,,3444C4,
1733028805126.0,,,,3444C4,
1733029107840.0,,,,3444C4,
1733029407865.0,,,,3444C4,
1733029708817.0,,,,3444C4,
1733030746889.0,,,,3444C4,
1733031048983.0,,,,3444C4,
1733031349852.0,,,,3444C4,
1733031650456.0,,,,3444C4,
1733031951822.0,,,,3444C4,
1733032251888.0,,,,3444C4,
1733032552897.0,,,,3444C4,
1733032854440.0,,,,3444C4,
1733033154692.0,,,,3444C4,
1733033455619.0,,,,3444C4,
1733033756560.0,,,,3444C4,
1733034058184.0,,,,3444C4,
1733034358226.0,,,,3444C4,
1733034658955.0,,,,3444C4,
1733034959700.0,,,,3444C4,
1733035260029.0,,,,3444C4,
1733035561162.0,,,,3444C4,
1733035861352.0,,,,3444C4,
1733036161675.0,,,,3444C4,
1733036461907.0,,,,3444C4,
1733036762063.0,,,,3444C4,
1733037062613.0,,,,3444C4,
1733035232816.0,454.0,39.56251241393008,-3.53045654296875,3444DA,0.0
1733035533049.0,452.0,40.18373107910156,-3.39569091796875,3444DA,0.0
1733035833088.0,449.0,40.80094159659693,-3.259194113991477,3444DA,0.0
1733036133102.0,449.0,41.422972598318324,-3.222315588662791,3444DA,0.0
1733036433396.0,456.0,42.04993813724841,-3.2055167264716573,3444DA,0.0
1733035345646.0,412.0,42.16932678222656,-3.7460882013494317,344501,0.0
1733035645754.0,410.0,41.6457716085143,-4.006496695585029,344501,0.0
1733035969031.0,407.0,41.02676650225106,-4.135603471235795,344501,0.0
1733036269183.0,405.0,40.46795654296875,-4.24945068359375,344501,0.0
1733036569324.0,407.0,39.909027099609375,-4.361631973930027,344501,0.0
1733036869387.0,407.0,39.359619140625,-4.469704006029212,344501,0.0
1733037169510.0,406.0,38.86363220214844,-4.800726849099864,344501,0.0
1733033621866.0,469.0,40.6435546875,-6.7120361328125,344502,0.0
1733033922018.0,455.0,40.510894775390625,-5.89599609375,344502,0.0
1733034222077.0,452.0,40.25372314453125,-5.14471435546875,344502,0.0
1733034522126.0,402.0,39.997310315148304,-4.424618807705966,344502,0.0
1733034822145.0,302.0,40.09931945800781,-3.82916259765625,344502,0.0
1733035122480.0,229.0,40.26475292141154,-3.4190576726740054,344502,0.0
1733035423322.0,125.0,40.4674072265625,-3.5582275390625,344502,0.0
1733035725167.0,107.0,40.472259521484375,-3.56317138671875,344502,0.0
1733035898424.0,,,,344512,
1733036273351.0,,,,344512,
1733036574175.0,,,,344512,
1733036874228.0,,,,344512,
1733037174879.0,,,,344512,
1733036521744.0,,,,344513,
1733036891154.0,,,,344513,
1733037191731.0,,,,344513,
1733033869066.0,424.0,42.197089760990465,-3.913432276526163,34454B,0.0
1733034169776.0,399.0,41.76594543457031,-4.414568814364347,34454B,0.0
1733034470291.0,406.0,41.33671130164195,-4.9085166237571025,34454B,0.0
1733034770460.0,402.0,40.91166687011719,-5.38916015625,34454B,0.0
1733035070696.0,401.0,40.48387430481991,-5.864389592950994,34454B,0.0
1733035370817.0,401.0,40.054569567664196,-6.3332436301491475,34454B,0.0
1733035671037.0,401.0,39.62425231933594,-6.794924528702445,34454B,0.0
1733035971156.0,399.0,39.19363248146186,-7.2462158203125,34454B,0.0
1733034471212.0,,,,3445D4,
1733034771241.0,,,,3445D4,
1733035071418.0,255.0,40.65984176377118,-3.6754885586825283,3445D4,0.0
1733035371731.0,383.0,40.91578674316406,-4.14599609375,3445D4,0.0
1733035671967.0,415.0,41.34196472167969,-4.6600341796875,3445D4,0.0
1733033721319.0,449.0,39.08940124511719,-7.071791939113451,344646,0.0
1733034021719.0,455.0,39.66846530720339,-7.38043212890625,344646,0.0
1733034322014.0,455.0,40.10133361816406,0.385009765625,344646,0.0
1733019572259.0,,,,344648,
1733021106475.0,,,,344648,
1733021406480.0,,,,344648,
1733021708225.0,,,,344648,
1733022008522.0,,,,344648,
1733022308707.0,,,,344648,
1733022609109.0,,,,344648,
1733021881530.0,502.0,39.63679504394531,-7.355286971382473,3450D8,0.0
1733022181985.0,505.0,39.78982699119438,-6.470703125,3450D8,0.0
1733022482218.0,494.0,39.87273652674788,-5.5887451171875,3450D8,0.0
1733022784015.0,463.0,39.96202371888241,-4.72930214621804,3450D8,0.0
1733023084396.0,350.0,40.12925720214844,-3.99615478515625,3450D8,0.0
1733023384552.0,261.0,40.28196716308594,-3.49261474609375,3450D8,0.0
1733023684798.0,149.0,40.46122741699219,-3.52362060546875,3450D8,0.0
1733023986404.0,101.0,40.483362230203916,-3.54614951393821,3450D8,0.0
1733024287865.0,,,,3450D8,
1733024588242.0,,,,3450D8,
1733034653909.0,481.0,39.18520652641684,-4.74029541015625,345108,0.0
1733034954430.0,476.0,39.80053400589248,-4.42523193359375,345108,0.0
1733035254595.0,478.0,40.40813381389036,-4.069061279296875,345108,0.0
1733035554877.0,477.0,41.00395590572034,-3.698210282759233,345108,0.0
1733035855050.0,472.0,41.61515808105469,-3.350767655806108,345108,0.0
1733036155684.0,469.0,42.39279536877648,-2.8758630087209305,345108,0.0
1733034119965.0,471.0,42.56007385253906,-3.8884110884232954,3451D3,0.0
1733034421568.0,469.0,42.46971130371094,-3.0301666259765625,3451D3,0.0
1733034723850.0,457.0,42.29713439941406,-2.129849520596591,3451D3,0.0
1733035033663.0,459.0,42.11961364746094,-1.307373046875,3451D3,0.0
1733035333691.0,457.0,41.969309661347985,-0.634971441224564,3451D3,0.0
1733036912336.0,497.0,40.64405822753906,-6.9403076171875,34520D,0.0
1733037212932.0,492.0,40.55287170410156,-6.04095458984375,34520D,0.0
1733032828946.0,385.0,40.237335205078125,-2.427490234375,34520E,0.0
1733033152644.0,240.0,40.25340270996094,-2.9598388671875,34520E,0.0
1733033452654.0,219.0,40.31479657706568,-3.3743632923473013,34520E,0.0
1733033752768.0,100.0,40.48606225999735,-3.548833673650568,34520E,0.0
1733034056742.0,,,,34520E,
1733030469488.0,,,,345215,1.0
1733030770644.0,,,,345215,
1733031072052.0,,,,345215,
1733032836216.0,,,,345215,
1733033166835.0,,,,345215,
1733033467686.0,,,,345215,
1733033767708.0,,,,345215,
1733034067810.0,281.0,40.70206464347193,-3.3791073885830967,345215,0.0
1733034368087.0,429.0,40.39228820800781,-2.845458984375,345215,0.0
1733034668398.0,420.0,40.02900695800781,-2.24041748046875,345215,0.0
1733020081829.0,499.0,38.56146240234375,-5.545169996178669,345251,0.0
1733020382028.0,509.0,39.06514830508475,-4.9085693359375,345251,0.0
1733020682270.0,433.0,39.535419011520126,-4.32843017578125,345251,0.0
1733020982446.0,363.0,39.96318054199219,-3.8450927734375,345251,0.0
1733021282480.0,228.0,40.27369095107256,-3.4972728382457388,345251,0.0
1733021582590.0,142.0,40.46599824549788,-3.5284839976917612,345251,0.0
1733021885179.0,101.0,40.483455334679554,-3.546211936257102,345251,0.0
1733022185769.0,,,,345251,
1733033713117.0,426.0,40.79640197753906,-1.0975341796875,3452C7,0.0
1733034019160.0,373.0,40.58857028767214,-1.8310963023792612,3452C7,0.0
1733034319351.0,334.0,40.42098223152807,-2.503509521484375,3452C7,0.0
1733034619605.0,247.0,40.31465148925781,-3.03070068359375,3452C7,0.0
1733034920779.0,193.0,40.35662841796875,-3.41839599609375,3452C7,0.0
1733035221039.0,97.0,40.483362230203916,-3.54614951393821,3452C7,0.0
1733035522752.0,,,,3452C7,
1733035823598.0,,,,3452C7,
1733034405554.0,,,,34530E,
1733034705733.0,,,,34530E,
1733035006030.0,135.0,40.51222461765095,-3.5592582009055396,34530E,0.0
1733035306201.0,306.0,40.76939392089844,-3.34161376953125,34530E,0.0
1733035606375.0,394.0,41.24584133342161,-3.158631758256392,34530E,0.0
1733035906554.0,447.0,41.78747662043167,-3.035611884538518,34530E,0.0
1733036206842.0,457.0,42.2706298828125,-2.9234244606711646,34530E,0.0
1733032130695.0,430.0,42.11930097159693,-1.380572651707849,345313,0.0
1733032430895.0,425.0,42.19625182070974,-1.8424455509629363,345313,0.0
1733032799960.0,416.0,42.34386896682998,-2.7670217114825584,345313,0.0
1733033188077.0,419.0,42.53297424316406,-4.031795154918324,345313,0.0
1733032774053.0,,,,34534F,
1733033125903.0,,,,34534F,
1733033527118.0,,,,34534F,
1733036767124.0,,,,345388,
1733037067155.0,,,,345388,
1733035603311.0,427.0,42.90412902832031,-2.064471577489099,345398,0.0
1733036329039.0,421.0,43.045830160884535,-2.369777134486607,345398,0.0
1733033207892.0,,,,3453C1,
1733033508931.0,,,,3453C1,
1733033809259.0,,,,3453C1,
1733034109507.0,,,,3453C1,
1733034409758.0,256.0,40.65402273404396,-3.470243974165483,3453C1,0.0
1733034709839.0,378.0,40.873376878641416,-2.9839116876775567,3453C1,0.0
1733035010199.0,437.0,41.12485206733316,-2.3423350941051138,3453C1,0.0
1733035310571.0,461.0,41.58586120605469,-1.766114668412642,3453C1,0.0
1733035610691.0,465.0,42.0498046875,-1.174163818359375,3453C1,0.0
1733035911149.0,457.0,42.432586669921875,-0.6756591796875,3453C1,0.0
1733032995099.0,,,,3453CC,
1733033321037.0,,,,3453CC,
1733033622176.0,,,,3453CC,
1733033922522.0,210.0,40.596588134765625,-3.630859375,3453CC,0.0
1733034222802.0,327.0,40.55305093021716,-4.070496992631392,3453CC,0.0
1733034522849.0,394.0,40.30567233845339,-4.655518965287642,3453CC,0.0
1733034823421.0,413.0,40.02561407574152,-5.305148037997159,3453CC,0.0
1733035123888.0,413.0,39.7399229922537,-5.95611572265625,3453CC,0.0
1733035424361.0,413.0,39.4746683411679,-6.6094970703125,3453CC,0.0
1733035724547.0,405.0,39.189908302436436,-7.2496337890625,3453CC,0.0
1733036341331.0,345.0,40.18207614704714,-2.559814453125,345543,0.0
1733036641752.0,244.0,40.26465981693591,-3.082101995294744,345543,0.0
1733036941772.0,188.0,40.39366149902344,-3.4564208984375,345543,
1733037241864.0,99.0,40.48294326006356,-3.545712557705966,345543,0.0
1733035057319.0,,,,345583,
1733035360240.0,,,,345583,
1733035663511.0,,,,345583,
1733035963636.0,,,,345583,
1733036405228.0,,,,345583,
1733036706908.0,,,,345583,
1733037007360.0,,,,345583,
1733034536723.0,431.0,41.96992492675781,-1.0194188898259944,345597,0.0
1733034836872.0,423.0,41.47273694054555,-1.467952284702035,345597,0.0
1733035137182.0,418.0,40.97891080177436,-1.9123077392578125,345597,0.0
1733035437276.0,319.0,40.752201403601696,-2.363870794122869,345597,0.0
1733035737546.0,264.0,40.64238467458951,-2.8269819779829546,345597,0.0
1733036037568.0,248.0,40.3582763671875,-2.97454833984375,345597,0.0
1733036337955.0,200.0,40.3370950989804,-3.3944632790305396,345597,0.0
1733036638148.0,104.0,40.48127746582031,-3.54400634765625,345597,0.0
1733036938224.0,,,,345597,
1733024831294.0,496.0,38.07987019167108,-5.33660888671875,3455C1,0.0
1733025171707.0,451.0,39.2794189453125,-4.636111052139945,3455C1,0.0
1733025471852.0,381.0,39.67909240722656,-4.11354396654212,3455C1,0.0
1733025772081.0,292.0,40.00266382249735,-3.724365234375,3455C1,0.0
1733026073419.0,211.0,40.29789811473782,-3.397896506569602,3455C1,0.0
1733026373520.0,109.0,40.483245849609375,-3.54595947265625,3455C1,0.0
1733026674026.0,,40.48433982719809,-3.547085848721591,3455C1,0.0
1733035880249.0,416.0,42.7423095703125,-2.9329750754616475,34560D,0.0
1733036214682.0,398.0,42.46206509864936,-3.5809681027434594,34560D,0.0
1733036515184.0,410.0,42.21603652178231,-4.138652003088663,34560D,0.0
1733036842433.0,402.0,41.84678649902344,-4.91669394753196,34560D,0.0
1733037144008.0,403.0,41.533905029296875,-5.558645075017756,34560D,0.0
1733032250350.0,275.0,40.21875,-2.8690185546875,345615,0.0
1733032551360.0,218.0,40.30686950683594,-3.32611083984375,345615,0.0
1733032851377.0,111.0,40.48187255859375,-3.544588955965909,345615,0.0
1733033154693.0,,,,345615,
1733033455004.0,,,,345615,
1733036803537.0,,,,345615,
1733037106921.0,,,,345615,
1733033235262.0,427.0,42.19662423861229,-3.9140710165334305,345643,0.0
1733033540115.0,400.0,41.74493408203125,-4.439288052645597,345643,0.0
1733033841515.0,402.0,41.32118225097656,-4.9266357421875,345643,0.0
1733034141615.0,407.0,40.89381408691406,-5.40960693359375,345643,0.0
1733034442243.0,405.0,40.46722412109375,-5.88311767578125,345643,0.0
1733034745025.0,406.0,40.02543640136719,-6.36517333984375,345643,0.0
1733035045917.0,403.0,39.59367370605469,-6.828062637992527,345643,0.0
1733035346668.0,400.0,39.14433288574219,-7.275039009425951,345643,0.0
1733026377886.0,,,,34564A,
1733026922617.0,,,,34564A,
1733027222836.0,,,,34564A,
1733027526132.0,,,,34564A,
1733027826656.0,,,,34564A,
1733028129030.0,,,,34564A,
1733028429949.0,,,,34564A,
1733028733528.0,,,,34564A,
1733029034352.0,,,,34564A,
1733029573375.0,,,,34564A,
1733029921118.0,,,,34564A,
1733030223550.0,,,,34564A,
1733030524543.0,,,,34564A,
1733030825056.0,,,,34564A,
1733031126523.0,,,,34564A,
1733031436648.0,,,,34564A,
1733032431308.0,,,,34564A,
1733032742939.0,,,,34564A,
1733033538478.0,,,,34564A,
1733033843776.0,,,,34564A,
1733034717456.0,,,,34564A,
1733033329647.0,,,,34564B,
1733033629652.0,,,,34564B,
1733033932462.0,,,,34564B,
1733034233248.0,,,,34564B,
1733034533731.0,,,,34564B,
1733034833769.0,,,,34564B,
1733035133890.0,,,,34564B,
1733035434071.0,,,,34564B,
1733035757848.0,,,,34564B,
1733036062181.0,,,,34564B,
1733036363003.0,,,,34564B,
1733036663657.0,,,,34564B,
1733036963814.0,,,,34564B,
1733037265094.0,,,,34564B,
1733034932202.0,393.0,41.4462890625,-6.76514365456321,345659,0.0
1733035232396.0,397.0,40.93345642089844,-7.0301513671875,345659,0.0
1733035533013.0,392.0,40.424102783203125,-7.28656005859375,345659,0.0
1733035833821.0,394.0,39.9321837344412,-7.530628551136363,345659,0.0
1733033179896.0,431.0,41.71159647278866,-1.025241585664971,345691,0.0
1733033479941.0,439.0,41.253387451171875,-1.54742431640625,345691,0.0
1733033780396.0,438.0,40.8416748046875,-2.146329012784091,345691,0.0
1733034081124.0,380.0,40.50077819824219,-2.7381591796875,345691,0.0
1733034397650.0,267.0,40.36175537109375,-3.2896728515625,345691,0.0
1733034697819.0,103.0,40.48266394663665,-3.5454004461115054,345691,0.0
1733035000571.0,,,,345691,
1733035519208.0,,,,345698,
1733035820072.0,,,,345698,
1733036120413.0,0.0,40.49243991657839,-3.5771109841086646,345698,0.0
1733036421933.0,163.0,40.519866943359375,-3.57489013671875,345698,0.0
1733036722081.0,281.0,40.562347412109375,-3.76806640625,345698,0.0
1733037022128.0,368.0,40.08669061175847,-3.758572665127841,345698,0.0
1733034806002.0,,,,34604B,
1733035106430.0,,,,34604B,
1733035407726.0,193.0,40.582518496755824,-3.6111311479048296,34604B,0.0
1733035707860.0,344.0,40.39306640625,-3.683837890625,34604B,0.0
1733036008270.0,353.0,39.928413003177965,-3.5164364901455967,34604B,0.0
1733036308622.0,362.0,39.46098198324947,-3.363525390625,34604B,0.0
1733030856658.0,,,,34604D,
1733031590482.0,,,,34604D,
1733034195780.0,,,,34604D,
1733034604598.0,,,,34604D,
1733034904936.0,229.0,40.620941162109375,-3.65643310546875,34604D,0.0
1733035205068.0,389.0,40.49081058825477,-4.182108098810369,34604D,0.0
1733035505242.0,418.0,40.21229553222656,-4.848388671875,34604D,0.0
1733035805522.0,425.0,39.926513671875,-5.51739501953125,34604D,0.0
1733036105614.0,426.0,39.63496398925781,-6.185601275900136,34604D,0.0
1733036406157.0,419.0,39.3614067465572,-6.86944580078125,34604D,0.0
1733024559397.0,514.0,38.25054931640625,-5.929052474650931,346057,0.0
1733024859688.0,519.0,38.85923767089844,-5.168947966202445,346057,0.0
1733025159953.0,474.0,39.357682567531775,-4.546142578125,346057,0.0
1733025460099.0,369.0,39.802070229740465,-4.010009765625,346057,0.0
1733025760122.0,288.0,40.115753173828125,-3.6258544921875,346057,0.0
1733026060168.0,179.0,40.368988037109375,-3.4302978515625,346057,0.0
1733026360236.0,100.0,40.486295021186436,-3.5490833629261362,346057,0.0
1733026660439.0,,,,346057,
1733033163368.0,,,,346082,
1733033463388.0,,,,346082,
1733033763527.0,,,,346082,
1733034063908.0,187.0,40.5721435546875,-3.546142578125,346082,0.0
1733034364186.0,329.0,40.856897386453916,-3.2282950661399146,346082,0.0
1733034664224.0,416.0,40.97785949707031,-2.5325927734375,346082,0.0
1733034964234.0,469.0,41.091796875,-1.73748779296875,346082,0.0
1733035264251.0,461.0,41.20217533434852,-0.9211037375710227,346082,0.0
1733035564572.0,459.0,41.29083251953125,-0.2344970703125,346082,0.0
1733030865904.0,,,,346083,
1733031167200.0,,,,346083,
1733031467483.0,301.0,40.71798550880561,-3.5326662930575283,346083,0.0
1733031767528.0,423.0,41.20669090141684,-3.3528900146484375,346083,0.0
1733032068244.0,457.0,41.80865478515625,-3.127420598810369,346083,0.0
1733032953153.0,475.0,38.82728576660156,-4.760364034901495,346111,0.0
1733033253749.0,476.0,39.322906494140625,-4.191045346467392,346111,0.0
1733033554230.0,474.0,39.81142722954184,-3.618896484375,346111,0.0
1733033854524.0,465.0,40.29068251787606,-3.046084317294034,346111,0.0
1733034154534.0,461.0,40.76033020019531,-2.46917724609375,346111,0.0
1733034454567.0,466.0,41.012237548828125,-1.6937255859375,346111,0.0
1733034754693.0,457.0,41.15583801269531,-0.875732421875,346111,0.0
1733036179433.0,425.0,40.90037717657574,-0.6851473721590909,346147,0.0
1733036480896.0,411.0,40.69532775878906,-1.4232177734375,346147,0.0
1733036780951.0,357.0,40.53172302246094,-2.02313232421875,346147,0.0
1733037251458.0,284.0,40.33891296386719,-2.95782470703125,346147,0.0
1733033183167.0,403.0,42.06083679199219,-3.6909692937677554,346155,0.0
1733033483218.0,406.0,41.66981506347656,-3.1898429177024146,346155,0.0
1733033784387.0,400.0,41.244258557335804,-2.654571533203125,346155,0.0
1733034084720.0,396.0,40.84254455566406,-2.15826416015625,346155,0.0
1733022567351.0,505.0,39.01222229003906,-5.062428350033968,346181,0.0
1733022872738.0,469.0,39.4417093567929,-4.46923828125,346181,0.0
1733023182708.0,334.0,39.902855824616,-3.83392333984375,346181,0.0
1733023482970.0,291.0,40.19773864746094,-3.42742919921875,346181,0.0
1733023783326.0,156.0,40.45921325683594,-3.5216064453125,346181,0.0
1733024087232.0,103.0,40.481597900390625,-3.54437255859375,346181,0.0
1733024390999.0,,,,346181,
1733024691210.0,,,,346181,
1733031207470.0,413.0,42.23945617675781,-0.898194746537642,3461CF,0.0
1733031507600.0,419.0,41.76251220703125,-1.3299075039950283,3461CF,0.0
1733031807856.0,417.0,41.277310646186436,-1.7609336159446023,3461CF,0.0
1733032107972.0,415.0,40.7962646484375,-2.18060302734375,3461CF,0.0
1733032408269.0,413.0,40.35087456137447,-2.646456631747159,3461CF,0.0
1733032708401.0,411.0,39.956451416015625,-3.19140625,3461CF,0.0
1733033008482.0,410.0,39.56117248535156,-3.7285448157269023,3461CF,0.0
1733033308685.0,410.0,39.167190810381356,-4.2547607421875,3461CF,0.0
1733033609196.0,405.0,38.76767950542902,-4.7730712890625,3461CF,0.0
1733034266092.0,,,,346204,
1733034566192.0,,,,346204,
1733034866454.0,194.0,40.59434276516154,-3.536349209872159,346204,0.0
1733035166756.0,377.0,40.87277169954979,-3.151827725497159,346204,0.0
1733035466785.0,497.0,41.00843811035156,-2.32073974609375,346204,0.0
1733035767029.0,480.0,41.10658264160156,-1.433349609375,346204,0.0
1733036067339.0,478.0,41.19657897949219,-0.55645751953125,346204,0.0
1733036144959.0,,,,346253,
1733036462849.0,,,,346253,
1733036765061.0,,,,346253,
1733037100939.0,,,,346253,
1733015136397.0,,,,34629A,
1733016376768.0,,,,34629A,0.0
1733016721512.0,,,,34629A,0.0
1733018130427.0,,,,34629A,0.0
1733019786953.0,,,,34629A,0.0
1733021056087.0,449.0,39.11258503542108,-4.84869384765625,3462C9,0.0
1733021357569.0,400.0,39.544217384467686,-4.31805419921875,3462C9,0.0
1733021658117.0,364.0,39.93804931640625,-3.8420937278053975,3462C9,0.0
1733021958361.0,269.0,40.24530029296875,-3.46539306640625,3462C9,0.0
1733022258569.0,158.0,40.461063708289196,-3.5234902121803975,3462C9,0.0
1733022558638.0,101.0,40.48238463320975,-3.5450883345170454,3462C9,0.0
1733022860278.0,,,,3462C9,
1733033868350.0,,,,346303,
1733034168691.0,,,,346303,
1733034468954.0,167.0,40.56436312400688,-3.5882221568714487,346303,0.0
1733034769189.0,391.0,40.87472689353813,-3.883916681463068,346303,0.0
1733035069265.0,449.0,41.0804443359375,-4.6380615234375,346303,0.0
1733035369685.0,430.0,41.27074678065413,-5.399655428799716,346303,0.0
1733035669705.0,432.0,41.45285913499735,-6.152471498001454,346303,0.0
1733026885064.0,491.0,39.28641109143273,-4.624755859375,34635A,0.0
1733027185119.0,422.0,39.73135738049523,-4.04437255859375,34635A,0.0
1733027485296.0,289.0,40.07765947762182,-3.6305444890802554,34635A,0.0
1733027785506.0,203.0,40.36595748642743,-3.426798040216619,34635A,0.0
1733028086166.0,107.0,40.483795166015625,-3.54656982421875,34635A,0.0
1733028387729.0,,,,34635A,
1733028687783.0,,,,34635A,
1733028991125.0,,,,34635A,
1733036182599.0,,,,34635A,
1733036497301.0,,,,34635A,
1733036797458.0,,,,34635A,
1733037098148.0,194.0,40.601651466498936,-3.529794866388494,34635A,0.0
1733023391934.0,504.0,39.63271318855932,-6.7742919921875,346384,0.0
1733023692388.0,506.0,39.78680109573623,-5.88494873046875,346384,0.0
1733023992472.0,497.0,39.93122863769531,-5.0084228515625,346384,0.0
1733024292930.0,410.0,40.06010928396451,-4.190659956498579,346384,0.0
1733024593201.0,289.0,40.23044392213983,-3.6416556618430396,346384,0.0
1733024893298.0,164.0,40.4176025390625,-3.47943115234375,346384,0.0
1733025193487.0,100.0,40.48457336425781,-3.54736328125,346384,0.0
1733025496483.0,,,,346384,
1733011200114.0,454.0,39.275299072265625,-7.083375350288723,34640E,0.0
1733025020334.0,505.0,38.678857835672666,-5.22900390625,346419,0.0
1733025321563.0,473.0,39.23085021972656,-4.607033107591712,346419,0.0
1733025621819.0,343.0,39.64027404785156,-4.13760641346807,346419,0.0
1733025921979.0,284.0,40.02580028469279,-3.948461359197443,346419,0.0
1733026222207.0,230.0,40.23565777277542,-3.5538274591619317,346419,0.0
1733026522256.0,154.0,40.42021179199219,-3.482177734375,346419,0.0
1733026822359.0,101.0,40.48606225999735,-3.54889609596946,346419,0.0
1733019477103.0,412.0,40.08988952636719,-1.942138671875,34644C,0.0
1733019777356.0,349.0,40.18053992319915,-2.4400260231711646,34644C,0.0
1733020080310.0,266.0,40.30682373046875,-3.15716552734375,34644C,0.0
1733020380613.0,141.0,40.43206787109375,-3.49407958984375,34644C,0.0
1733020680757.0,102.0,40.483222573490465,-3.5460246693004263,34644C,0.0
1733020980929.0,,,,34644C,
1733034479769.0,,,,34644C,
1733034956094.0,165.0,40.533033467955505,-3.5590709339488638,34644C,0.0
1733035256205.0,394.0,40.842498779296875,-3.30816650390625,34644C,0.0
1733035556524.0,478.0,41.450810836533364,-3.1493076058321225,34644C,0.0
1733035856809.0,499.0,42.08098847987288,-2.9812551099200584,34644C,0.0
1733036175176.0,496.0,42.92069774563029,-2.5256129673549106,34644C,0.0
1733033396524.0,,,,34644E,
1733033705736.0,,,,34644E,
1733034009320.0,,,,34644E,
1733034309596.0,145.0,40.51413325940148,-3.5592582009055396,34644E,0.0
1733034609667.0,319.0,40.737816762116,-3.3128773082386362,34644E,0.0
1733034909675.0,420.0,40.38671978449417,-2.7696158669211646,34644E,0.0
1733035210117.0,467.0,40.02223205566406,-2.1407470703125,34644E,0.0
1733033299797.0,,,,346458,
1733033612879.0,162.0,40.56866455078125,-3.5924072265625,346458,0.0
1733033913299.0,379.0,40.93254089355469,-3.566650390625,346458,0.0
1733034213872.0,444.0,41.498291015625,-3.4530154141512783,346458,0.0
1733034514231.0,447.0,42.13508605957031,-3.379669189453125,346458,0.0
1733034814544.0,467.0,42.73924255371094,-3.3089447021484375,346458,0.0
1733025670299.0,506.0,40.46609134997352,-7.1355576948686075,346555,0.0
1733025982791.0,492.0,40.568739034361755,-6.182431307705966,346555,0.0
1733026283051.0,492.0,40.300506591796875,-5.363525390625,346555,0.0
1733026583243.0,428.0,40.24534063824152,-4.511510675603693,346555,0.0
1733026883337.0,301.0,40.28691101074219,-3.87127685546875,346555,0.0
1733027183396.0,196.0,40.330205367783364,-3.4244884144176138,346555,0.0
1733027483576.0,101.0,40.48356628417969,-3.54632568359375,346555,0.0
1733027785815.0,,,,346555,
1733032939061.0,414.0,42.56457312632415,-2.5902823514716573,34660E,0.0
1733033239856.0,408.0,42.34149480270127,-3.208518804505814,34660E,0.0
1733033561701.0,410.0,42.04563903808594,-4.050272161310369,34660E,0.0
1733033869886.0,402.0,41.6405577578787,-4.559901037881541,34660E,0.0
1733034169988.0,404.0,41.21708679199219,-5.04486083984375,34660E,0.0
1733034470186.0,406.0,40.78752136230469,-5.5281982421875,34660E,0.0
1733034770422.0,404.0,40.367340087890625,-5.99273681640625,34660E,0.0
1733035071315.0,405.0,39.95490122649629,-6.5155792236328125,34660E,0.0
1733035371628.0,400.0,39.563536563162074,-7.03643798828125,34660E,0.0
1733033136415.0,400.0,42.21207958156779,-3.8599697379178783,346611,0.0
1733033436510.0,398.0,41.799021575410485,-4.352821527525436,346611,0.0
1733033736599.0,408.0,41.37721174854343,-4.847155484286222,346611,0.0
1733034036690.0,404.0,40.94915771484375,-5.33984375,346611,0.0
1733034336796.0,404.0,40.524607512910485,-5.8196327903053975,346611,0.0
1733034636855.0,403.0,40.09446483547404,-6.290109807794744,346611,0.0
