ts_kafka,velocity,lat,lon,icao,ground,direccion
1733022258166,269.0,40.24530029296875,-3.46539306640625,3462c9,0.0,
1733022554887,158.0,40.461063708289196,-3.5234902121803975,3462c9,0.0,
1733022858162,101.0,40.48238463320975,-3.5450883345170454,3462c9,0.0,
1733023160031,,,,3462c9,,
1733023364825,,,,3462c9,,
1733023691885,504.0,39.63271318855932,-6.7742919921875,346384,0.0,
1733023991970,506.0,39.78656833454714,-5.8861083984375,346384,0.0,
1733024292421,497.0,39.93077087402344,-5.0113525390625,346384,0.0,
1733024592697,410.0,40.05987652277542,-4.192095669833097,346384,0.0,
1733024892791,289.0,40.23044392213983,-3.6416556618430396,346384,0.0,
1733025193189,164.0,40.4176025390625,-3.47943115234375,346384,0.0,
1733025493339,100.0,40.48457336425781,-3.54736328125,346384,0.0,
1733025795701,,,,346384,,
1733025949054,,,,346384,,
1733011500060,454.0,39.27626037597656,-7.080987018087636,34640e,0.0,
1733011648186,453.0,39.145843505859375,-7.3602427606997285,34640e,0.0,2.7046092915352453
1733019776847,412.0,40.08879089355469,-1.93609619140625,34644c,0.0,
1733020048954,362.0,40.18053992319915,-2.4400260231711646,34644c,0.0,
1733020379906,266.0,40.30668640136719,-3.1563720703125,34644c,0.0,
1733020679744,141.0,40.43206787109375,-3.49407958984375,34644c,0.0,
1733020980428,102.0,40.483222573490465,-3.5460246693004263,34644c,0.0,
1733021126396,,,,34644c,,
1733034524998,,,,34644c,,
1733035255894,165.0,40.533033467955505,-3.5590709339488638,34644c,0.0,
1733035556113,394.0,40.842498779296875,-3.30816650390625,34644c,0.0,
1733035856499,478.0,41.450810836533364,-3.1493076058321225,34644c,0.0,
1733036145887,501.0,42.08098847987288,-2.9812551099200584,34644c,0.0,
1733036437011,496.0,42.72999572753906,-2.6712382923473013,34644c,0.0,
1733036622053,488.0,43.05738830566406,-2.4208246275436047,34644c,0.0,0.9178629598608866
1733025969210,506.0,40.46609134997352,-7.1355576948686075,346555,0.0,
1733026282746,492.0,40.568739034361755,-6.182431307705966,346555,0.0,
1733026582943,492.0,40.301422119140625,-5.3662109375,346555,0.0,
1733026883135,428.0,40.24534063824152,-4.511510675603693,346555,0.0,
1733027183193,301.0,40.28691101074219,-3.87127685546875,346555,0.0,
1733027483274,196.0,40.330205367783364,-3.4244884144176138,346555,0.0,
1733027783485,101.0,40.48356628417969,-3.54632568359375,346555,0.0,
1733028072916,,,,346555,,
1733028115699,,,,346555,,
1733033436004,400.0,42.21207958156779,-3.8599697379178783,346611,0.0,
1733033736492,398.0,41.799021575410485,-4.352821527525436,346611,0.0,
1733034036488,408.0,41.37721174854343,-4.847155484286222,346611,0.0,
1733034336583,404.0,40.94915771484375,-5.33984375,346611,0.0,
1733034635943,404.0,40.524607512910485,-5.8196327903053975,346611,0.0,
1733034936637,403.0,40.09446483547404,-6.290109807794744,346611,0.0,
1733035236423,403.0,39.70468294822563,-6.81085205078125,346611,0.0,
1733035536321,400.0,39.31782531738281,-7.324596902598506,346611,0.0,
1733035663618,398.0,39.151921676377114,0.45782470703125,346611,0.0,0.021374688945604688
1733036347384,396.0,41.45210266113281,-6.881374012340198,346612,0.0,
1733036500710,397.0,41.17387390136719,-7.134521484375,346612,0.0,
1733036998669,400.0,40.41879427635063,0.3725988214666193,346612,0.0,0.10025782876896758
1733036280842,395.0,42.25053173000529,-3.773356592932413,346613,0.0,
1733036553856,401.0,41.76786804199219,-3.9813579212535513,346613,0.0,
1733036939259,401.0,41.07078552246094,-4.18768310546875,346613,0.0,
1733037239377,399.0,40.52032470703125,-4.285104924982244,346613,0.0,
1733037539506,400.0,39.97013854980469,-4.38079833984375,346613,0.0,
1733037599872,400.0,39.863067626953125,-4.3992482060971465,346613,0.0,1.7414191947394082
1733034865516,418.0,42.28041826668432,-2.0051326308139537,346644,0.0,
1733035169051,412.0,41.76205909858316,-2.346347542696221,346644,0.0,
1733035469679,420.0,41.22005139367055,-2.600576227361506,346644,0.0,
1733035769821,421.0,40.64936828613281,-2.7640380859375,346644,0.0,
1733036069616,421.0,40.07998708951271,-2.924048683860085,346644,0.0,
1733036369937,423.0,39.5068359375,-3.082918913468071,346644,0.0,
1733036645161,421.0,38.983402575476696,-3.2298583984375,346644,0.0,
1733036831617,420.0,38.64990234375,-3.3891031016474185,346644,0.0,2.016265494595588
1733032263506,408.0,42.09635071835275,-2.3611663108648258,34714d,0.0,
1733032565533,410.0,41.598567639367054,-2.7522029433139537,34714d,0.0,
1733032865798,410.0,41.106353759765625,-3.1319580078125,34714d,0.0,
1733033166022,413.0,40.609984317068324,-3.5082591663707388,34714d,0.0,
1733033466964,409.0,40.11419677734375,-3.8775634765625,34714d,0.0,
1733033767205,411.0,39.61802673339844,-4.240961489470108,34714d,0.0,
1733034067299,410.0,39.12338515459481,-4.60760498046875,34714d,0.0,
1733034317603,406.0,38.73820495605469,-4.952565068783968,34714d,0.0,
1733034596692,407.0,38.30387878417969,-5.33619982130984,34714d,0.0,2.294285493729362
1733032549322,,,,347219,,
1733032849643,,,,347219,,
1733033147340,,,,347219,,
1733033453681,309.0,40.69679260253906,-3.38525390625,347219,0.0,
1733033753889,409.0,40.899627685546875,-2.7637939453125,347219,0.0,
1733034053663,446.0,41.23941712460275,-2.119424993341619,347219,0.0,
1733034354111,457.0,41.70506286621094,-1.55731201171875,347219,0.0,
1733034654112,453.0,42.17074119438559,-0.9837234851925872,347219,0.0,
1733034906269,456.0,42.543764276019594,-0.4791827534520349,347219,0.0,0.6366600767752009
1733035518589,471.0,39.769995737884,-6.9488525390625,347259,0.0,
1733035823288,474.0,39.829925537109375,-6.084037449048913,347259,0.0,
1733036122583,418.0,39.84214782714844,-5.268422002377718,347259,0.0,
1733036423264,402.0,39.86004638671875,-4.557654339334239,347259,0.0,
1733036724043,310.0,40.03033447265625,-3.95867919921875,347259,0.0,
1733037024402,255.0,40.1678466796875,-3.4671630859375,347259,0.0,
1733037324582,173.0,40.3963623046875,-3.48626708984375,347259,0.0,
1733037598227,139.0,40.469303454382946,-3.5601945356889204,347259,0.0,2.362812313211881
1733018729624,,,,347288,,
1733018890756,,,,347288,,
1733031968013,,,,347288,,
1733032269138,,,,347288,,
1733032570630,,,,347288,,
1733032869803,,,,347288,,
1733033172855,,,,347288,,
1733033472990,,,,347288,,
1733033775079,,,,347288,,
1733034078167,,,,347288,,
1733034377844,,,,347288,,
1733034678562,,,,347288,,
1733034980189,,,,347288,,
1733035279919,,,,347288,,
1733035582306,,,,347288,,
1733035883247,,,,347288,,
1733036184765,,,,347288,,
1733036296637,,,,347288,,
1733037153920,0.0,40.48963165283203,-3.5874481201171875,347288,,
1733037460024,,,,347288,,
1733037597401,,,,347288,,
1733032067332,,,,347307,,
1733032367588,,,,347307,,
1733032671243,,,,347307,,
1733032971514,168.0,40.55328369140625,-3.5755615234375,347307,0.0,
1733033271416,338.0,40.79667663574219,-3.8739013671875,347307,0.0,
1733033571762,420.0,41.0577392578125,-4.4908447265625,347307,0.0,
1733033872038,424.0,41.362408136917374,-5.167506824840199,347307,0.0,
1733034172330,427.0,41.664825439453125,-5.841480601917613,347307,0.0,
1733034203092,428.0,41.6952100850768,-5.910005791242733,347307,0.0,2.723933072831686
1733033210647,,,,347309,,
1733033506715,,,,347309,,
1733033814331,,,,347309,,
1733034115352,227.0,40.640533447265625,-3.71636962890625,347309,0.0,
1733034415523,353.0,40.5010986328125,-4.22198486328125,347309,0.0,
1733034715809,410.0,40.236402608580505,-4.837667291814631,347309,0.0,
1733035015946,411.0,39.92546081542969,-5.4656982421875,347309,0.0,
1733035316292,411.0,39.65761863579184,-6.122314453125,347309,0.0,
1733035616152,413.0,39.39785714876854,-6.7794189453125,347309,0.0,
1733035915904,403.0,39.068313857256356,-7.3609619140625,347309,0.0,
1733035946447,402.0,39.021854723914196,-7.40301513671875,347309,0.0,2.3063137775595006
1733034301703,,,,347311,,
1733034605932,,,,347311,,
1733034906886,,,,347311,,
1733035206922,277.0,40.70127325542902,-3.418058915571733,347311,0.0,
1733035507228,381.0,40.91964980303231,-2.9123757102272725,347311,0.0,
1733035807387,435.0,41.21937561035156,-2.2967529296875,347311,0.0,
1733036101906,467.0,41.6905517578125,-1.7543792724609375,347311,0.0,
1733036423789,471.0,42.171661376953125,-1.08489990234375,347311,0.0,
1733036561995,466.0,42.37454689155191,-0.8004051031068314,347311,0.0,0.6195326353679292
1733035078881,,,,347312,,
1733035379888,,,,347312,,
1733035680840,,,,347312,,
1733035978900,295.0,40.7669677734375,-3.66046142578125,347312,0.0,
1733036281667,405.0,41.250077587063025,-3.564127141779119,347312,0.0,
1733036519176,447.0,41.67292785644531,-3.4053247625177554,347312,0.0,
1733037138848,,,,347312,0.0,
1733032238833,,,,34745a,,
1733032539112,,,,34745a,,
1733032839646,260.0,40.740509033203125,-3.5350341796875,34745a,0.0,
1733033139683,418.0,40.97154235839844,-4.09619140625,34745a,0.0,
1733033440098,411.0,41.22459411621094,-4.7852783203125,34745a,0.0,
1733033740375,410.0,41.506805419921875,-5.4436631636186075,34745a,0.0,
1733033761983,408.0,41.52626037597656,-5.48461220481179,34745a,0.0,2.697597458186824
1733021608784,,,,3474da,,
1733027674566,,,,3474da,,
1733031158557,,,,3474da,,
1733031458733,262.0,40.70942687988281,-3.60809326171875,3474da,0.0,
1733031758458,383.0,40.55415344238281,-4.20416259765625,3474da,0.0,
1733032058965,435.0,40.26172702595339,-4.854146784002131,3474da,0.0,
1733032359213,414.0,39.9580667786679,-5.514637340198863,3474da,0.0,
1733032659416,418.0,39.65808415817002,-6.15380859375,3474da,0.0,
1733032959277,414.0,39.38653564453125,-6.810568104619565,3474da,0.0,
1733033232192,407.0,39.107231528072035,-7.32421875,3474da,0.0,
1733033353192,406.0,38.90533447265625,-7.50689697265625,3474da,0.0,2.30622862408069
1733025287922,508.0,39.11700749801377,-6.8712158203125,347518,0.0,
1733025588188,492.0,39.38282775878906,-6.03573343028193,347518,0.0,
1733025888134,434.0,39.55110711566472,-5.2371826171875,347518,0.0,
1733026188352,382.0,39.69644320213188,-4.52764892578125,347518,0.0,
1733026488575,297.0,39.92417674953654,-4.017500443892045,347518,0.0,
1733026788692,251.0,40.15153787903866,-3.607760342684659,347518,0.0,
1733027088701,183.0,40.37820072497352,-3.4395946155894888,347518,0.0,
1733027388781,100.0,40.48582949880826,-3.548646406693892,347518,0.0,
1733027688345,,,,347518,,
1733027725227,,,,347518,,
1733014490526,475.0,38.99075782905191,-5.12823486328125,34754c,0.0,
1733014802701,497.0,39.47447204589844,-4.4474925165591035,34754c,0.0,
1733015102695,411.0,39.92010498046875,-3.8861747409986416,34754c,0.0,
1733015403168,283.0,40.24488830566406,-3.47003173828125,34754c,0.0,
1733015703421,129.0,40.47930908203125,-3.5419921875,34754c,0.0,
1733016003128,102.0,40.4835205078125,-3.5462646484375,34754c,0.0,
1733016276145,,,,34754c,,
1733019221649,,,,34754c,,
1733032501268,,,,34754c,,
1733034798508,,,,34754c,,
1733035100256,,,,34754c,,
1733035400826,,,,34754c,,
1733035703506,,,,34754c,,
1733036003728,,,,34754c,,
1733036304185,304.0,40.74759273205773,-3.366061123934659,34754c,0.0,
1733036604135,407.0,41.24729919433594,-3.21270751953125,34754c,0.0,
1733036904891,462.0,41.84211730957031,-3.050516301935369,34754c,0.0,
1733037204756,474.0,42.451171875,-2.726206225018169,34754c,0.0,
1733037482436,465.0,42.993365788863876,-2.383837018694196,34754c,0.0,1.0075809628088825
1733032575226,,,,347555,,
1733033581493,,,,347555,,
1733033907879,,,,347555,,
1733034218187,,,,347555,,
1733034343477,,,,347555,,
1733013844994,,,,3475d5,,
1733024260149,,,,3475d5,,
1733033134787,,,,3475d5,,
1733036390993,,,,3475d5,,
1733036691328,,,,3475d5,,
1733036995876,257.0,40.67380743511652,-3.6743025346235796,3475d5,0.0,
1733037295904,454.0,41.178573349774894,-3.4713675759055396,3475d5,0.0,
1733037594864,453.0,41.81540796312235,-3.374591206395349,3475d5,0.0,1.4199878449136072
1733013588748,,,,347604,,
1733013889220,,,,347604,,
1733014188455,,,,347604,,
1733014489092,243.0,40.71052551269531,-3.57513427734375,347604,0.0,
1733014789738,314.0,40.53717661712129,-4.032856334339488,347604,0.0,
1733015090212,415.0,40.28778076171875,-4.6417236328125,347604,0.0,
1733015390547,452.0,39.99833446438029,-5.334611372514204,347604,0.0,
1733015690770,460.0,39.68554997848252,-6.065185546875,347604,0.0,
1733015990835,465.0,39.386810302734375,-6.8121205205502715,347604,0.0,
1733016290803,455.0,39.03456115722656,0.34660671068274457,347604,0.0,0.04919424699451239
1733021191004,507.0,38.09088134765625,-6.115761614860372,347691,0.0,
1733021775884,452.0,39.08038330078125,-4.886050016983695,347691,0.0,
1733022077061,400.0,39.50939631057998,-4.3663330078125,347691,0.0,
1733022377176,372.0,39.89722300384004,-3.8953857421875,347691,0.0,
1733022677216,263.0,40.214057534427965,-3.504701094193892,347691,0.0,
1733022977557,158.0,40.436297917770126,-3.4983340176669033,347691,0.0,
1733023277061,102.0,40.48443603515625,-3.54718017578125,347691,0.0,
1733023577772,,,,347691,,
1733023696336,,,,347691,,
1733033904798,,,,347691,,
1733034205253,,,,347691,,
1733034505455,,,,347691,,
1733034805074,202.0,40.60747049622616,-3.5231781005859375,347691,0.0,
1733035105395,341.0,40.96247863769531,-3.28399658203125,347691,0.0,
1733035404629,461.0,41.51859089479608,-3.065952034883721,347691,0.0,
1733035707542,511.0,42.158935546875,-2.7422124689275567,347691,0.0,
1733036003728,513.0,42.81334828522245,-2.4041748046875,347691,0.0,
1733036017138,,,,347691,0.0,
1733031425249,,,,348110,,
1733031725162,,,,348110,,
1733032025621,,,,348110,,
1733032326056,,,,348110,,
1733032625745,,,,348110,,
1733032926613,,,,348110,,
1733033226784,,,,348110,,
1733033527118,,,,348110,,
1733033826722,,,,348110,,
1733034127042,,,,348110,,
1733034427456,,,,348110,,
1733034727447,,,,348110,,
1733035027997,,,,348110,,
1733035328054,,,,348110,,
1733035628434,,,,348110,,
1733035928396,,,,348110,,
1733036228522,,,,348110,,
1733036528995,,,,348110,,
1733036829684,,,,348110,,
1733037129838,,,,348110,,
1733037430203,,,,348110,,
1733037599777,,,,348110,,
1733032899669,,,,348213,,
1733033198190,,,,348213,,
1733033501971,,,,348213,,
1733033802195,171.0,40.569122314453125,-3.59600830078125,348213,0.0,
1733034102235,342.0,40.44663251456568,-3.7451518665660513,348213,0.0,
1733034402265,380.0,39.94694079382945,-3.746213045987216,348213,0.0,
1733034702020,410.0,39.43747310315148,-3.9144287109375,348213,0.0,
1733035003354,389.0,39.038753186242054,-4.42889404296875,348213,0.0,
1733035303091,410.0,38.64152294094279,-4.93280029296875,348213,0.0,
1733035391017,407.0,38.533707958156775,-5.0679931640625,348213,0.0,2.4683114757270284
1733034475023,490.0,40.48420715332031,-7.00567626953125,392af0,0.0,
1733034775462,482.0,40.96555030952066,-6.385178999467329,392af0,0.0,
1733035075439,483.0,41.44396765757415,-5.755366835483286,392af0,0.0,
1733035353238,482.0,41.98132013870498,-5.384706009265988,392af0,0.0,
1733035679601,486.0,42.66444396972656,-4.9901650168678975,392af0,0.0,
1733035728255,489.0,42.76524353027344,-4.931363192471591,392af0,0.0,1.042756460660708
1733027417776,493.0,40.35739187466896,-7.319828380237926,396448,0.0,
1733027720367,493.0,40.79018802966102,-6.619137850674716,396448,0.0,
1733028020703,492.0,41.23760158732786,-5.930994207208807,396448,0.0,
1733028321079,497.0,41.682640980866,-5.236582201580669,396448,0.0,
1733028621114,494.0,42.12062072753906,-4.537228670987216,396448,0.0,
1733028921145,501.0,42.555084228515625,-3.8266754150390625,396448,0.0,
1733029070187,503.0,42.72364212294756,-3.5462845203488373,396448,0.0,0.5413178811702744
1733035687247,424.0,42.35321044921875,-1.957002119584517,3964e1,0.0,
1733035989281,417.0,41.83016502251059,-2.3018273641896805,3964e1,0.0,
1733036289443,417.0,41.3093851380429,-2.6432106711647725,3964e1,0.0,
1733036589370,417.0,40.8343505859375,-3.0772705078125,3964e1,0.0,
1733036889308,419.0,40.353947009070446,-3.5089458118785513,3964e1,0.0,
1733037189671,414.0,39.87432861328125,-3.932329260784647,3964e1,0.0,
1733037488843,414.0,39.401275634765625,-4.342883566151495,3964e1,0.0,
1733037599777,416.0,39.22095864506091,-4.49737548828125,3964e1,0.0,2.2791770858609213
1733035934590,421.0,42.33129986261917,-1.9717265284338665,3964e8,0.0,
1733036243383,415.0,41.79422669491525,-2.3252691224563957,3964e8,0.0,
1733036543742,425.0,41.25315856933594,-2.54217529296875,3964e8,0.0,
1733036843683,425.0,40.663330078125,-2.5025634765625,3964e8,0.0,
1733037143694,422.0,40.10703393968485,-2.7036354758522725,3964e8,0.0,
1733037444464,422.0,39.55413301112288,-2.9642333984375,3964e8,0.0,
1733037589688,425.0,39.293533583818856,-3.0858154296875,3964e8,0.0,2.007309465751084
1733029995667,498.0,38.71786861096398,-4.964111328125,3965b0,0.0,
1733030296777,497.0,39.36070846298993,-4.62237548828125,3965b0,0.0,
1733030597377,499.0,39.99302673339844,-4.2542724609375,3965b0,0.0,
1733030897519,500.0,40.62297239141949,-3.8792974298650567,3965b0,0.0,
1733031197909,498.0,41.253753662109375,-3.49591064453125,3965b0,0.0,
1733031489977,499.0,41.856094618975106,-3.1219695335210758,3965b0,0.0,
1733031807751,501.0,42.52877445544227,-2.695035712663518,3965b0,0.0,1.005277116209147
1733033651742,480.0,38.776153564453125,-4.962596064028532,3991e4,0.0,
1733033952441,478.0,39.38983154296875,-4.63497659434443,3991e4,0.0,
1733034252230,479.0,40.00210519564354,-4.298276034268466,3991e4,0.0,
1733034552629,481.0,40.61282400357521,-3.9559520374644888,3991e4,0.0,
1733034852466,481.0,41.22550964355469,-3.60546875,3991e4,0.0,
1733035152334,481.0,41.83470153808594,-3.2497683438387783,3991e4,0.0,
1733035447279,488.0,42.440185546875,-2.8885100608648258,3991e4,0.0,
1733035759085,480.0,43.05015563964844,-2.426828783611919,3991e4,0.0,
1733035788327,481.0,43.10709290585275,-2.3829868861607144,3991e4,,0.9147225092248151
1733034849903,408.0,42.883575439453125,-2.715156022892442,39cea3,0.0,
1733035156176,401.0,42.5191846944518,-3.3165297397347384,39cea3,0.0,
1733035456578,402.0,42.16566467285156,-3.8886607776988638,39cea3,0.0,
1733035757232,396.0,41.77295232223252,-4.406731184138809,39cea3,0.0,
1733036057747,399.0,41.35221319683527,-4.89135048606179,39cea3,0.0,
1733036358039,399.0,40.93319650423729,-5.365323153409091,39cea3,0.0,
1733036658356,403.0,40.50570730435646,-5.8409812233664775,39cea3,0.0,
1733036958483,401.0,40.07779913433527,-6.3085243918678975,39cea3,0.0,
1733037258214,401.0,39.65207891949152,-6.77203369140625,39cea3,0.0,
1733037554799,404.0,39.22105407714844,-7.2213612432065215,39cea3,0.0,
1733037599664,402.0,39.15321350097656,-7.2833384638247285,39cea3,0.0,2.3109597207599593
1733024572858,501.0,39.38172912597656,-5.232955269191576,39cf12,0.0,
1733024873158,499.0,39.9920654296875,-4.7945556640625,39cf12,0.0,
1733025173528,499.0,40.59797383971133,-4.350336248224432,39cf12,0.0,
1733025473481,500.0,41.20252990722656,-3.89776611328125,39cf12,0.0,
1733025773605,504.0,41.80535888671875,-3.4365359219637783,39cf12,0.0,
1733026044223,505.0,42.3530863099179,-3.0087209302325584,39cf12,0.0,
1733026260231,,42.78895491260593,-2.6618851062863373,39cf12,0.0,0.8986758057909688
1733021347241,514.0,40.014312744140625,-7.36785888671875,39d2ae,0.0,
1733021647689,513.0,40.560126870365465,-6.769825328480113,39d2ae,0.0,
1733021948025,508.0,41.11852096298993,-6.2072129683061075,39d2ae,0.0,
1733022248135,515.0,41.75963838221663,-5.783854639807413,39d2ae,0.0,
1733022548210,516.0,42.40095520019531,-5.351153287020597,39d2ae,0.0,
1733022766899,516.0,42.8597608663268,-5.035465785435267,39d2ae,0.0,0.968138691647412
1733035358606,391.0,41.4521484375,-6.8773789839311075,39d303,0.0,
1733035659476,400.0,41.006103515625,-7.28289794921875,39d303,0.0,
1733035959718,398.0,40.54206460209216,0.4843347722833807,39d303,0.0,
1733036246995,399.0,40.120440984176376,0.11379588734019887,39d303,0.0,2.29178031151556
1733037066573,421.0,42.059234619140625,-3.8846657492897725,39d30e,0.0,
1733037452787,415.0,41.41168212890625,-4.725307117808949,39d30e,0.0,
1733037599817,418.0,41.20152282714844,-4.98016357421875,39d30e,0.0,2.4519830509598477
1733037002917,419.0,42.31095886230469,-1.984592784534801,39de43,0.0,
1733037306032,414.0,41.79803466796875,-2.3502627286044033,39de43,0.0,
1733037599469,414.0,41.31911455574682,-2.748891657049006,39de43,0.0,2.2649403568092383
1733037198652,405.0,42.95067738678495,-2.477678571428571,39de46,0.0,
1733037503604,398.0,42.5524229922537,-3.0907990211664247,39de46,0.0,
1733037551388,396.0,42.50307762016684,-3.1661703420239826,39de46,0.0,2.56175312725137
1733034681874,416.0,42.50935363769531,-1.8159901012073862,39de48,0.0,
1733035125222,419.0,41.72698974609375,-2.3562552712180396,39de48,0.0,
1733035425404,370.0,41.20496846861758,-2.573921897194602,39de48,0.0,
1733035725274,329.0,40.74973413499735,-2.7377180619673296,39de48,0.0,
1733036025677,257.0,40.38885498046875,-2.966064453125,39de48,0.0,
1733036326563,212.0,40.30860900878906,-3.31658935546875,39de48,0.0,
1733036626907,131.0,40.46479797363281,-3.5272216796875,39de48,0.0,
1733036926643,119.0,40.47898864746094,-3.54168701171875,39de48,0.0,
1733037237524,,,,39de48,,
1733037538167,,,,39de48,,
1733037572341,,,,39de48,,
1733037199170,422.0,41.900598558328916,-1.0287546557049418,3c4906,0.0,
1733037499269,427.0,41.4078369140625,-1.457061767578125,3c4906,0.0,
1733037599671,431.0,41.24061584472656,-1.6007080078125,3c4906,0.0,2.280464739262325
1733022365715,515.0,39.852813720703125,0.36469832710597827,3c4a02,0.0,
1733022665968,517.0,40.481964111328125,-7.01336669921875,3c4a02,0.0,
1733022966469,513.0,41.10758118710275,-6.558026400479403,3c4a02,0.0,
1733023266567,516.0,41.727703547073624,-6.092302189316861,3c4a02,0.0,
1733023336103,515.0,41.872467041015625,-5.980495106090199,3c4a02,0.0,0.9131905412905649
1733035901578,521.0,39.92161560058594,-6.870634659476902,3c4b2b,0.0,
1733036200652,515.0,40.52004539360434,-6.357463489879261,3c4b2b,0.0,
1733036501741,514.0,41.15194546974311,-5.907024036754262,3c4b2b,0.0,
1733036801999,517.0,41.79180597854873,-5.492078204487646,3c4b2b,0.0,
1733037102232,517.0,42.45643227787341,-5.110942042151163,3c4b2b,0.0,
1733037237524,520.0,42.75462341308594,-4.936981201171875,3c4b2b,0.0,1.042698713055287
1733033856261,,,,3c6487,,
1733034158012,,,,3c6487,,
1733034458356,,,,3c6487,,
1733034756645,,,,3c6487,,
1733035059072,278.0,40.69810770325741,-3.4216169877485796,3c6487,0.0,
1733035358491,422.0,40.9054979227357,-2.8338484330610796,3c6487,0.0,
1733035659476,443.0,41.21581514002913,-2.156441428444602,3c6487,0.0,
1733035959618,468.0,41.68510824947034,-1.5879715320675873,3c6487,0.0,
1733036260120,467.0,42.16562044822563,-0.9937517033066862,3c6487,0.0,
1733036450372,470.0,42.46462547172934,-0.6174060910247093,3c6487,0.0,0.6714019093005055
1733021449586,,39.80992126464844,-1.6048398225203804,405bfd,0.0,
1733021806890,468.0,40.546952587063025,-1.9496987082741477,405bfd,0.0,
1733022107167,475.0,41.18183200642214,-2.17254638671875,405bfd,0.0,
1733022407103,477.0,41.82073974609375,-2.3823478005149146,405bfd,0.0,
1733022453036,477.0,41.91763667737023,-2.4145011014716573,405bfd,0.0,1.8911606999478723
1733034473982,400.0,42.529632568359375,-1.8173633922230112,440018,0.0,
1733034908124,401.0,41.77976989746094,-2.3260428688742896,440018,0.0,
1733035208777,408.0,41.26025390625,-2.60125732421875,440018,0.0,
1733035509173,409.0,40.70751125529661,-2.7566944469105112,440018,0.0,
1733035809150,407.0,40.151305117849574,-2.9107527299360796,440018,0.0,
1733036109572,,,,440018,,
1733036409160,,,,440018,,
1733036633187,,,,440018,,
1733036235748,474.0,40.41083384368379,-7.073260220614347,440072,0.0,
1733036535993,469.0,40.873283774165785,-6.449411565607244,440072,0.0,
1733036836453,467.0,41.239013671875,-5.73858642578125,440072,0.0,
1733037136872,470.0,41.593048095703125,-5.01800537109375,440072,0.0,
1733037434131,462.0,41.94122314453125,-4.292408336292613,440072,0.0,
1733037599365,459.0,42.09521484375,-3.895964189009233,440072,0.0,0.37055511794384133
1733034507397,415.0,38.381927490234375,-2.3183489860372344,440095,0.0,
1733036171155,394.0,41.43241882324219,-6.70228437943892,4401c3,0.0,
1733036471223,393.0,40.89330123642743,-6.855531172318892,4401c3,0.0,
1733036770940,408.0,40.3561815164857,-7.005906538529829,4401c3,0.0,
1733037071293,409.0,39.80511474609375,-7.157652481742527,4401c3,0.0,
1733037371303,413.0,39.24269854012182,-7.309814453125,4401c3,0.0,
1733037599664,409.0,38.84284973144531,-7.416667108950408,4401c3,0.0,1.8319205929765876
1733035720109,,,,4404a4,,
1733035901065,,,,4404a4,,
1733035026138,,,,445566,,
1733036284350,,,,445566,,
1733035929117,420.0,42.33494567871094,-1.9691120494495737,44a8a6,0.0,
1733036234519,415.0,41.81584167480469,-2.311311201615767,44a8a6,0.0,
1733036535476,414.0,41.26776743743379,-2.5641840154474433,44a8a6,0.0,
1733036835418,416.0,40.70310974121094,-2.73223876953125,44a8a6,0.0,
1733037135734,410.0,40.1455078125,-2.89508056640625,44a8a6,0.0,
1733037435890,414.0,39.58634715969279,-3.0557861328125,44a8a6,0.0,
1733037599058,412.0,39.28092956542969,-3.1425078018851904,44a8a6,0.0,1.8474501315343552
1733021493895,481.0,38.522395764367054,-5.092529296875,44ccc3,0.0,
1733021803339,,,,44ccc3,,
1733022103218,479.0,39.80914306640625,-4.366826596467392,44ccc3,0.0,
1733022403653,478.0,40.4126959331965,-4.0090110085227275,44ccc3,0.0,
1733022703250,,,,44ccc3,,
1733023003678,482.0,41.620726504568324,-3.2711791992187504,44ccc3,0.0,
1733023303689,,,,44ccc3,,
1733023600423,,,,44ccc3,,
1733023812893,486.0,43.25628662109375,-2.221857115279797,44ccc3,0.0,
1733037599157,419.0,42.33567577297404,-1.6321084665697676,44d068,0.0,
1733035782207,422.0,42.38609184653072,-1.9351906000181687,44d1b3,0.0,
1733036084057,421.0,41.85232388771186,-2.2873279660247094,44d1b3,0.0,
1733036383892,425.0,41.30291437698623,-2.547579678622159,44d1b3,0.0,
1733036684110,427.0,40.725311279296875,-2.72100830078125,44d1b3,0.0,
1733036984361,425.0,40.14862060546875,-2.89117431640625,44d1b3,0.0,
1733037284029,428.0,39.57107802568856,-3.058837890625,44d1b3,0.0,
1733037571207,422.0,39.0613775738215,-3.26434326171875,44d1b3,0.0,
1733037588959,,,,44d1b3,,
1733037419149,414.0,40.963623046875,-0.77691650390625,471f69,0.0,
1733037599502,396.0,40.82318115234375,-1.184326171875,471f69,0.0,2.8095628373809216
1733035304475,465.0,39.86320495605469,-3.4894727623980977,47bfb3,0.0,
1733035606786,467.0,40.502262438757946,-3.3437139337713067,47bfb3,0.0,
1733035907647,469.0,41.13093566894531,-3.12860107421875,47bfb3,0.0,
1733036207566,471.0,41.75102233886719,-2.8501406582919033,47bfb3,0.0,
1733036286409,474.0,41.91354008044227,-2.7762195675872094,47bfb3,0.0,1.143942470404927
1733035298795,458.0,39.603897353350106,-3.48193359375,47c0fd,0.0,
1733035598535,464.0,40.24617004394531,-3.36962890625,47c0fd,0.0,
1733035899012,463.0,40.88584899902344,-3.25177001953125,47c0fd,0.0,
1733036198515,461.0,41.52068574549788,-3.164381870003634,47c0fd,0.0,
